count,dataset,method,mode,model_type,pred_label,seed,source_file,true_label
62,mock,ldp,retrain_attacker,mlp,away,2026,outputs/experiments/mock/seed_2026/mlp/ldp/retrain_attacker/confusion.json,using_computer
45,mock,ldp,retrain_attacker,mlp,other,2026,outputs/experiments/mock/seed_2026/mlp/ldp/retrain_attacker/confusion.json,cooking
33,mock,ldp,retrain_attacker,mlp,away,2026,outputs/experiments/mock/seed_2026/mlp/ldp/retrain_attacker/confusion.json,other
27,mock,ldp,retrain_attacker,mlp,other,2026,outputs/experiments/mock/seed_2026/mlp/ldp/retrain_attacker/confusion.json,using_computer
23,mock,ldp,retrain_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/ldp/retrain_attacker/confusion.json,other
23,mock,ldp,retrain_attacker,mlp,away,2026,outputs/experiments/mock/seed_2026/mlp/ldp/retrain_attacker/confusion.json,sleep
18,mock,ldp,retrain_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/ldp/retrain_attacker/confusion.json,sleep
16,mock,ldp,retrain_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/ldp/retrain_attacker/confusion.json,away
169,mock,noise,fixed_attacker,mlp,other,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,cooking
90,mock,noise,fixed_attacker,mlp,other,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,using_computer
80,mock,noise,fixed_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,cooking
49,mock,noise,fixed_attacker,mlp,other,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,away
29,mock,noise,fixed_attacker,mlp,other,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,sleep
26,mock,noise,fixed_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,other
19,mock,noise,fixed_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,sleep
13,mock,noise,fixed_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,away
1,mock,noise,fixed_attacker,mlp,sleep,2026,outputs/experiments/mock/seed_2026/mlp/noise/fixed_attacker/confusion.json,away
119,mock,noise,retrain_attacker,mlp,away,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,cooking
45,mock,noise,retrain_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,cooking
41,mock,noise,retrain_attacker,mlp,other,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,using_computer
39,mock,noise,retrain_attacker,mlp,other,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,cooking
25,mock,noise,retrain_attacker,mlp,away,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,using_computer
24,mock,noise,retrain_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,other
23,mock,noise,retrain_attacker,mlp,away,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,other
16,mock,noise,retrain_attacker,mlp,away,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,sleep
14,mock,noise,retrain_attacker,mlp,using_computer,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,sleep
12,mock,noise,retrain_attacker,mlp,cooking,2026,outputs/experiments/mock/seed_2026/mlp/noise/retrain_attacker/confusion.json,using_computer
