path,file_size_bytes,git_last_commit_time,git_last_commit_hash,category,referenced_by_final_thesis,deletion_recommendation,reason
configs/generated/mock/seed_2026/lstm/ldp/fixed_attacker.yaml,3144,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/lstm/ldp/retrain_attacker.yaml,3148,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/lstm/noise/fixed_attacker.yaml,3150,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/lstm/noise/retrain_attacker.yaml,3156,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/mlp/adaptive_ldp/fixed_attacker.yaml,3171,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/mlp/adaptive_ldp/retrain_attacker.yaml,3182,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/mlp/baseline.yaml,3171,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/mlp/ldp/fixed_attacker.yaml,3144,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/mlp/ldp/retrain_attacker.yaml,3146,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/mlp/noise/fixed_attacker.yaml,3150,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_2026/mlp/noise/retrain_attacker.yaml,3154,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42.yaml,3094,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/lstm/adaptive_ldp/fixed_attacker.yaml,3155,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/lstm/adaptive_ldp/retrain_attacker.yaml,3168,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/lstm/baseline.yaml,3155,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/lstm/ldp/fixed_attacker.yaml,3128,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/lstm/ldp/retrain_attacker.yaml,3132,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/lstm/noise/fixed_attacker.yaml,3134,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/lstm/noise/retrain_attacker.yaml,3140,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/mlp/adaptive_ldp/fixed_attacker.yaml,3155,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/mlp/adaptive_ldp/retrain_attacker.yaml,3166,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/mlp/baseline.yaml,3155,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/mlp/ldp/fixed_attacker.yaml,3128,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/mlp/ldp/retrain_attacker.yaml,3130,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/mlp/noise/fixed_attacker.yaml,3134,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/mock/seed_42/mlp/noise/retrain_attacker.yaml,3138,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/lstm/adaptive_ldp/fixed_attacker.yaml,3228,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/lstm/adaptive_ldp/retrain_attacker.yaml,3249,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/lstm/baseline.yaml,3228,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/lstm/ldp/fixed_attacker.yaml,3201,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/lstm/ldp/retrain_attacker.yaml,3213,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/lstm/noise/fixed_attacker.yaml,3207,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/lstm/noise/retrain_attacker.yaml,3221,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/mlp/adaptive_ldp/fixed_attacker.yaml,3228,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/mlp/adaptive_ldp/retrain_attacker.yaml,3247,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/mlp/baseline.yaml,3228,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/mlp/ldp/fixed_attacker.yaml,3201,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/mlp/ldp/retrain_attacker.yaml,3211,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/mlp/noise/fixed_attacker.yaml,3207,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_123/mlp/noise/retrain_attacker.yaml,3219,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/lstm/adaptive_ldp/fixed_attacker.yaml,3235,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/lstm/adaptive_ldp/retrain_attacker.yaml,3256,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/lstm/baseline.yaml,3235,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/lstm/ldp/fixed_attacker.yaml,3208,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/lstm/ldp/retrain_attacker.yaml,3220,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/lstm/noise/fixed_attacker.yaml,3214,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/lstm/noise/retrain_attacker.yaml,3228,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/mlp/adaptive_ldp/fixed_attacker.yaml,3235,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/mlp/adaptive_ldp/retrain_attacker.yaml,3254,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/mlp/baseline.yaml,3235,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/mlp/ldp/fixed_attacker.yaml,3208,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/mlp/ldp/retrain_attacker.yaml,3218,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/mlp/noise/fixed_attacker.yaml,3214,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_2026/mlp/noise/retrain_attacker.yaml,3226,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/lstm/adaptive_ldp/fixed_attacker.yaml,3221,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/lstm/adaptive_ldp/retrain_attacker.yaml,3242,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/lstm/baseline.yaml,3221,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/lstm/ldp/fixed_attacker.yaml,3194,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/lstm/ldp/retrain_attacker.yaml,3206,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/lstm/noise/fixed_attacker.yaml,3200,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/lstm/noise/retrain_attacker.yaml,3214,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/mlp/adaptive_ldp/fixed_attacker.yaml,3221,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/mlp/adaptive_ldp/retrain_attacker.yaml,3240,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/mlp/baseline.yaml,3221,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/mlp/ldp/fixed_attacker.yaml,3194,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/mlp/ldp/retrain_attacker.yaml,3204,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/mlp/noise/fixed_attacker.yaml,3200,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/generated/uci_har/seed_42/mlp/noise/retrain_attacker.yaml,3212,,,generated_config,False,keep,Required canonical delivery/code/documentation file.
configs/paper_uci_har.yaml,2967,2026-04-23T13:30:03+08:00,c6549c00af9c55fcc716a224ffc0ec4c6900f5e0,code,True,keep,Referenced by final summaries or delivery documentation.
configs/paper_uci_har_ldp.yaml,2958,2026-04-23T13:30:03+08:00,c6549c00af9c55fcc716a224ffc0ec4c6900f5e0,code,True,keep,Referenced by final summaries or delivery documentation.
configs/paper_uci_har_noise.yaml,2960,2026-04-23T13:30:03+08:00,c6549c00af9c55fcc716a224ffc0ec4c6900f5e0,code,True,keep,Referenced by final summaries or delivery documentation.
data/processed/imports/casas_hh101/meta.json,1139,2026-04-23T15:24:00+08:00,18f5353d28e3ea3604df49c89a906bb08f13568a,code,True,keep,Referenced by final summaries or delivery documentation.
