accuracy_drop,baseline_acc,baseline_f1_macro,byte_count_mean,byte_overhead_ratio,correlation_drop,dataset,defended_acc,defended_f1_macro,delay_proxy_available,dummy_byte_count_mean,dummy_packet_count_mean,dummy_packet_ratio,energy_metric_available,energy_mj_mean,energy_overhead_ratio,f1_macro,input_shape,is_hardware_measurement,mae,mean_delay_ms,mean_iat_ms,method,metric_type,mode,model_type,mse,num_classes,p95_delay_ms,p95_iat_ms,packet_overhead_ratio,pearson_r,pkt_count_mean,real_byte_count_mean,real_packet_count_mean,relative_accuracy_drop_percent,section,seed,source_files,source_log_files,test_size,traffic_activity_correlation_after,traffic_activity_correlation_before,train_size,val_size
0.0730116213764203,0.4722426232341124,0.28874197100983,,,,casas_hh101,0.3992310018576921,0.1915452731129467,,,,,,,,,"(30, 6)",,0.4999237492094546,,,noise,,retrain_attacker,lstm,0.4998324718261857,34.0,,,,0.4661712297498146,,,,15.46061659500504,real,42,outputs/experiments/casas_hh101/seed_42/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_42/meta.json,,23147.0,,,108019.0,23147.0
0.3704151725925606,0.4346999611180714,0.2043552822683765,,,,casas_hh101,0.0642847885255108,0.009417464267025,,,,,,,,,"(40,)",,0.2289944831716278,,,adaptive_ldp,,fixed_attacker,mlp,0.205873753274023,34.0,,,,0.5944848043435044,,,,85.21168753726894,real,42,outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_42/meta.json,,23147.0,,,108019.0,23147.0
0.0503736985354473,0.4346999611180714,0.2043552822683765,,,,casas_hh101,0.3843262625826241,0.1181455742004966,,,,,,,,,"(40,)",,0.2289944831716278,,,adaptive_ldp,,retrain_attacker,mlp,0.205873753274023,34.0,,,,0.5944848043435044,,,,11.588153448618568,real,42,outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_42/meta.json,,23147.0,,,108019.0,23147.0
0.3729640990193114,0.4346999611180714,0.2043552822683765,,,,casas_hh101,0.0617358620987601,0.00523077004666,,,,,,,,,"(40,)",,0.5527017422179649,,,ldp,,fixed_attacker,mlp,1.0440614061133688,34.0,,,,0.2693621461914066,,,,85.79805207712184,real,42,outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_42/meta.json,,23147.0,,,108019.0,23147.0
0.095174320646304,0.4346999611180714,0.2043552822683765,,,,casas_hh101,0.3395256404717674,0.0893809269610826,,,,,,,,,"(40,)",,0.5527017422179649,,,ldp,,retrain_attacker,mlp,1.0440614061133688,34.0,,,,0.2693621461914066,,,,21.894255615185845,real,42,outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_42/meta.json,,23147.0,,,108019.0,23147.0
0.4209616796993131,0.4346999611180714,0.2043552822683765,,,,casas_hh101,0.0137382814187583,0.0017318005401006,,,,,,,,,"(40,)",,0.4999237492094546,,,noise,,fixed_attacker,mlp,0.4998324718261857,34.0,,,,0.4661712297498146,,,,96.83959451401311,real,42,outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_42/meta.json,,23147.0,,,108019.0,23147.0
0.2453017669676416,0.4346999611180714,0.2043552822683765,,,,casas_hh101,0.1893981941504298,0.0859973693203288,,,,,,,,,"(40,)",,0.4999237492094546,,,noise,,retrain_attacker,mlp,0.4998324718261857,34.0,,,,0.4661712297498146,,,,56.43013317431922,real,42,outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_42/meta.json,,23147.0,,,108019.0,23147.0
0.2920464855056811,0.4499071153929235,0.2829623535444159,,,,casas_hh101,0.1578606298872424,0.1234236206001496,,,,,,,,,"(30, 6)",,0.2291392371113853,,,adaptive_ldp,,fixed_attacker,lstm,0.2061813799492785,34.0,,,,0.5943600899092415,,,,64.91261763011332,real,123,outputs/experiments/casas_hh101/seed_123/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/adaptive_ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.0464855056810817,0.4499071153929235,0.2829623535444159,,,,casas_hh101,0.4034216097118417,0.1861610827885803,,,,,,,,,"(30, 6)",,0.2291392371113853,,,adaptive_ldp,,retrain_attacker,lstm,0.2061813799492785,34.0,,,,0.5943600899092415,,,,10.332245054734011,real,123,outputs/experiments/casas_hh101/seed_123/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/adaptive_ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/adaptive_ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.41227804899123,0.4499071153929235,0.2829623535444159,,,,casas_hh101,0.0376290664016935,0.0331154398736017,,,,,,,,,"(30, 6)",,0.5528992152254002,,,ldp,,fixed_attacker,lstm,1.0445092831841984,34.0,,,,0.2693923242241451,,,,91.63625888227386,real,123,outputs/experiments/casas_hh101/seed_123/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.1117207413487709,0.4499071153929235,0.2829623535444159,,,,casas_hh101,0.3381863740441526,0.1428813474074865,,,,,,,,,"(30, 6)",,0.5528992152254002,,,ldp,,retrain_attacker,lstm,1.0445092831841984,34.0,,,,0.2693923242241451,,,,24.831956980987137,real,123,outputs/experiments/casas_hh101/seed_123/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.3436730461830907,0.4499071153929235,0.2829623535444159,,,,casas_hh101,0.1062340692098328,0.0975851661152169,,,,,,,,,"(30, 6)",,0.5001626920327928,,,noise,,fixed_attacker,lstm,0.500212278974836,34.0,,,,0.4662941603323881,,,,76.38755521413482,real,123,outputs/experiments/casas_hh101/seed_123/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/noise/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/noise/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.082861709940813,0.4499071153929235,0.2829623535444159,,,,casas_hh101,0.3670454054521104,0.1996629409012363,,,,,,,,,"(30, 6)",,0.5001626920327928,,,noise,,retrain_attacker,lstm,0.500212278974836,34.0,,,,0.4662941603323881,,,,18.41751488381025,real,123,outputs/experiments/casas_hh101/seed_123/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/noise/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/lstm/noise/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.375642631874541,0.4379401218300428,0.2081726811030334,,,,casas_hh101,0.0622974899555017,0.0095514760485879,,,,,,,,,"(40,)",,0.2291392371113853,,,adaptive_ldp,,fixed_attacker,mlp,0.2061813799492785,34.0,,,,0.5943600899092415,,,,85.77488408799448,real,123,outputs/experiments/casas_hh101/seed_123/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/adaptive_ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/adaptive_ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.067049725666393,0.4379401218300428,0.2081726811030334,,,,casas_hh101,0.3708903961636497,0.0994403302290165,,,,,,,,,"(40,)",,0.2291392371113853,,,adaptive_ldp,,retrain_attacker,mlp,0.2061813799492785,34.0,,,,0.5943600899092415,,,,15.31024958074381,real,123,outputs/experiments/casas_hh101/seed_123/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/adaptive_ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/adaptive_ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.3759018447314987,0.4379401218300428,0.2081726811030334,,,,casas_hh101,0.062038277098544,0.005538372221279,,,,,,,,,"(40,)",,0.5528992152254002,,,ldp,,fixed_attacker,mlp,1.0445092831841984,34.0,,,,0.2693923242241451,,,,85.83407319719838,real,123,outputs/experiments/casas_hh101/seed_123/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.125113405624919,0.4379401218300428,0.2081726811030334,,,,casas_hh101,0.3128267162051237,0.0856305477405044,,,,,,,,,"(40,)",,0.5528992152254002,,,ldp,,retrain_attacker,mlp,1.0445092831841984,34.0,,,,0.2693923242241451,,,,28.568610042418868,real,123,outputs/experiments/casas_hh101/seed_123/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.4226033611267119,0.4379401218300428,0.2081726811030334,,,,casas_hh101,0.0153367607033308,0.0033037553442353,,,,,,,,,"(40,)",,0.5001626920327928,,,noise,,fixed_attacker,mlp,0.500212278974836,34.0,,,,0.4662941603323881,,,,96.49797770543552,real,123,outputs/experiments/casas_hh101/seed_123/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/noise/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/noise/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.0873115306519203,0.4379401218300428,0.2081726811030334,,,,casas_hh101,0.3506285911781224,0.1065410184034203,,,,,,,,,"(40,)",,0.5001626920327928,,,noise,,retrain_attacker,mlp,0.500212278974836,34.0,,,,0.4662941603323881,,,,19.936864950182496,real,123,outputs/experiments/casas_hh101/seed_123/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/noise/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_123/mlp/noise/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_123/meta.json,,23147.0,,,108019.0,23147.0
0.3825981768695727,0.5245604181967426,0.3069356291386126,,,,casas_hh101,0.1419622413271698,0.1252431010883711,,,,,,,,,"(30, 6)",,0.2290422301851998,,,adaptive_ldp,,fixed_attacker,lstm,0.205999702401558,34.0,,,,0.5944773259572188,,,,72.93691319387251,real,2026,outputs/experiments/casas_hh101/seed_2026/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/adaptive_ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/adaptive_ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.0707651099494535,0.5245604181967426,0.3069356291386126,,,,casas_hh101,0.4537953082472891,0.2129480595675744,,,,,,,,,"(30, 6)",,0.2290422301851998,,,adaptive_ldp,,retrain_attacker,lstm,0.205999702401558,34.0,,,,0.5944773259572188,,,,13.490364025695934,real,2026,outputs/experiments/casas_hh101/seed_2026/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/adaptive_ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/adaptive_ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.4762604225169569,0.5245604181967426,0.3069356291386126,,,,casas_hh101,0.0482999956797857,0.0378904135000295,,,,,,,,,"(30, 6)",,0.5527789735311809,,,ldp,,fixed_attacker,lstm,1.0441997554501992,34.0,,,,0.2691615838531791,,,,90.79229122055676,real,2026,outputs/experiments/casas_hh101/seed_2026/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.2937745712187325,0.5245604181967426,0.3069356291386126,,,,casas_hh101,0.2307858469780101,0.1355803436628986,,,,,,,,,"(30, 6)",,0.5527789735311809,,,ldp,,retrain_attacker,lstm,1.0441997554501992,34.0,,,,0.2691615838531791,,,,56.00395322022733,real,2026,outputs/experiments/casas_hh101/seed_2026/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.4271395861234717,0.5245604181967426,0.3069356291386126,,,,casas_hh101,0.0974208320732708,0.0918154924375684,,,,,,,,,"(30, 6)",,0.5000974200760557,,,noise,,fixed_attacker,lstm,0.500244089453987,34.0,,,,0.4662592574597787,,,,81.4281008071158,real,2026,outputs/experiments/casas_hh101/seed_2026/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/noise/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/noise/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.1525035641767831,0.5245604181967426,0.3069356291386126,,,,casas_hh101,0.3720568540199594,0.1856908273763654,,,,,,,,,"(30, 6)",,0.5000974200760557,,,noise,,retrain_attacker,lstm,0.500244089453987,34.0,,,,0.4662592574597787,,,,29.072640421676827,real,2026,outputs/experiments/casas_hh101/seed_2026/lstm/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/noise/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/lstm/noise/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.373525726876053,0.4409642718278826,0.2182088927705257,,,,casas_hh101,0.0674385449518296,0.0224094598120442,,,,,,,,,"(40,)",,0.2290422301851998,,,adaptive_ldp,,fixed_attacker,mlp,0.205999702401558,34.0,,,,0.5944773259572188,,,,84.70657391985893,real,2026,outputs/experiments/casas_hh101/seed_2026/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/adaptive_ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/adaptive_ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.1702164427355597,0.4409642718278826,0.2182088927705257,,,,casas_hh101,0.270747829092323,0.1107017419706174,,,,,,,,,"(40,)",,0.2290422301851998,,,adaptive_ldp,,retrain_attacker,mlp,0.205999702401558,34.0,,,,0.5944773259572188,,,,38.600960125404136,real,2026,outputs/experiments/casas_hh101/seed_2026/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/adaptive_ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/adaptive_ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.3733097161619216,0.4409642718278826,0.2182088927705257,,,,casas_hh101,0.067654555665961,0.0199675603208741,,,,,,,,,"(40,)",,0.5527789735311809,,,ldp,,fixed_attacker,mlp,1.0441997554501992,34.0,,,,0.2691615838531791,,,,84.65758792985206,real,2026,outputs/experiments/casas_hh101/seed_2026/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/ldp/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/ldp/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.0889532120793191,0.4409642718278826,0.2182088927705257,,,,casas_hh101,0.3520110597485635,0.0947106072567852,,,,,,,,,"(40,)",,0.5527789735311809,,,ldp,,retrain_attacker,mlp,1.0441997554501992,34.0,,,,0.2691615838531791,,,,20.172430684824143,real,2026,outputs/experiments/casas_hh101/seed_2026/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/ldp/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/ldp/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.4285652568367391,0.4409642718278826,0.2182088927705257,,,,casas_hh101,0.0123990149911435,0.0007204213084055,,,,,,,,,"(40,)",,0.5000974200760557,,,noise,,fixed_attacker,mlp,0.500244089453987,34.0,,,,0.4662592574597787,,,,97.18820417360637,real,2026,outputs/experiments/casas_hh101/seed_2026/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/noise/fixed_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/noise/fixed_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.0698146628072752,0.4409642718278826,0.2182088927705257,,,,casas_hh101,0.3711496090206074,0.1058045733805495,,,,,,,,,"(40,)",,0.5000974200760557,,,noise,,retrain_attacker,mlp,0.500244089453987,34.0,,,,0.4662592574597787,,,,15.832271970216524,real,2026,outputs/experiments/casas_hh101/seed_2026/mlp/baseline/baseline_confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/noise/retrain_attacker/confusion.json;outputs/experiments/casas_hh101/seed_2026/mlp/noise/retrain_attacker/defense_report.json;data/processed/casas_hh101/seed_2026/meta.json,,23147.0,,,108019.0,23147.0
0.3005181347150259,0.4093264248704663,0.3518347382883581,,,,kasteren,0.1088082901554404,0.0831001424138679,,,,,,,,,"(30, 14)",,0.2410426397030755,,,adaptive_ldp,,fixed_attacker,lstm,0.2154575759235594,54.0,,,,0.45116133497093,,,,73.41772151898735,real,42,outputs/experiments/kasteren/seed_42/lstm/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/fixed_attacker/confusion.json;outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/fixed_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.3316062176165803,0.4093264248704663,0.3518347382883581,,,,kasteren,0.077720207253886,0.0564244644244644,,,,,,,,,"(30, 14)",,0.2410426397030755,,,adaptive_ldp,,retrain_attacker,lstm,0.2154575759235594,54.0,,,,0.45116133497093,,,,81.0126582278481,real,42,outputs/experiments/kasteren/seed_42/lstm/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/confusion.json;outputs/experiments/kasteren/seed_42/lstm/adaptive_ldp/retrain_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.3678756476683938,0.4093264248704663,0.3518347382883581,,,,kasteren,0.0414507772020725,0.0235494197679071,,,,,,,,,"(30, 14)",,0.5215905695428109,,,ldp,,fixed_attacker,lstm,1.0163629007672998,54.0,,,,0.1949603199210199,,,,89.87341772151899,real,42,outputs/experiments/kasteren/seed_42/lstm/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/lstm/ldp/fixed_attacker/confusion.json;outputs/experiments/kasteren/seed_42/lstm/ldp/fixed_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.4041450777202072,0.4093264248704663,0.3518347382883581,,,,kasteren,0.005181347150259,0.0104166666666666,,,,,,,,,"(30, 14)",,0.5215905695428109,,,ldp,,retrain_attacker,lstm,1.0163629007672998,54.0,,,,0.1949603199210199,,,,98.73417721518987,real,42,outputs/experiments/kasteren/seed_42/lstm/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/lstm/ldp/retrain_attacker/confusion.json;outputs/experiments/kasteren/seed_42/lstm/ldp/retrain_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.310880829015544,0.4093264248704663,0.3518347382883581,,,,kasteren,0.0984455958549222,0.0537749991902241,,,,,,,,,"(30, 14)",,0.4995647374222633,,,noise,,fixed_attacker,lstm,0.4991031832390984,54.0,,,,0.3405088009011119,,,,75.94936708860759,real,42,outputs/experiments/kasteren/seed_42/lstm/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/lstm/noise/fixed_attacker/confusion.json;outputs/experiments/kasteren/seed_42/lstm/noise/fixed_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.3626943005181347,0.4093264248704663,0.3518347382883581,,,,kasteren,0.0466321243523316,0.0173816568047337,,,,,,,,,"(30, 14)",,0.4995647374222633,,,noise,,retrain_attacker,lstm,0.4991031832390984,54.0,,,,0.3405088009011119,,,,88.60759493670886,real,42,outputs/experiments/kasteren/seed_42/lstm/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/lstm/noise/retrain_attacker/confusion.json;outputs/experiments/kasteren/seed_42/lstm/noise/retrain_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.1761658031088083,0.2124352331606217,0.200806778691394,,,,kasteren,0.0362694300518134,0.0036388664452224,,,,,,,,,"(88,)",,0.2410426397030755,,,adaptive_ldp,,fixed_attacker,mlp,0.2154575759235594,54.0,,,,0.45116133497093,,,,82.92682926829269,real,42,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/confusion.json;outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/fixed_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.1968911917098445,0.2124352331606217,0.200806778691394,,,,kasteren,0.0155440414507772,0.0010434782608695,,,,,,,,,"(88,)",,0.2410426397030755,,,adaptive_ldp,,retrain_attacker,mlp,0.2154575759235594,54.0,,,,0.45116133497093,,,,92.6829268292683,real,42,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/confusion.json;outputs/experiments/kasteren/seed_42/mlp/adaptive_ldp/retrain_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.2124352331606217,0.2124352331606217,0.200806778691394,,,,kasteren,0.0,0.0,,,,,,,,,"(88,)",,0.5215905695428109,,,ldp,,fixed_attacker,mlp,1.0163629007672998,54.0,,,,0.1949603199210199,,,,100.0,real,42,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/mlp/ldp/fixed_attacker/confusion.json;outputs/experiments/kasteren/seed_42/mlp/ldp/fixed_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.1917098445595855,0.2124352331606217,0.200806778691394,,,,kasteren,0.0207253886010362,0.0016244624940277,,,,,,,,,"(88,)",,0.5215905695428109,,,ldp,,retrain_attacker,mlp,1.0163629007672998,54.0,,,,0.1949603199210199,,,,90.2439024390244,real,42,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/mlp/ldp/retrain_attacker/confusion.json;outputs/experiments/kasteren/seed_42/mlp/ldp/retrain_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.1917098445595855,0.2124352331606217,0.200806778691394,,,,kasteren,0.0207253886010362,0.0008828073273008,,,,,,,,,"(88,)",,0.4995647374222633,,,noise,,fixed_attacker,mlp,0.4991031832390984,54.0,,,,0.3405088009011119,,,,90.2439024390244,real,42,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/mlp/noise/fixed_attacker/confusion.json;outputs/experiments/kasteren/seed_42/mlp/noise/fixed_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.2020725388601036,0.2124352331606217,0.200806778691394,,,,kasteren,0.0103626943005181,0.0011500862564692,,,,,,,,,"(88,)",,0.4995647374222633,,,noise,,retrain_attacker,mlp,0.4991031832390984,54.0,,,,0.3405088009011119,,,,95.1219512195122,real,42,outputs/experiments/kasteren/seed_42/mlp/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_42/mlp/noise/retrain_attacker/confusion.json;outputs/experiments/kasteren/seed_42/mlp/noise/retrain_attacker/defense_report.json;data/processed/kasteren/seed_42/meta.json,,193.0,,,903.0,194.0
0.3160621761658031,0.3626943005181347,0.3006532969381266,,,,kasteren,0.0466321243523316,0.0361721611721611,,,,,,,,,"(30, 14)",,0.2410784214080203,,,adaptive_ldp,,fixed_attacker,lstm,0.2148091916906182,54.0,,,,0.4485420250207629,,,,87.14285714285714,real,123,outputs/experiments/kasteren/seed_123/lstm/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json;outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/defense_report.json;data/processed/kasteren/seed_123/meta.json,,193.0,,,903.0,194.0
0.2642487046632124,0.3626943005181347,0.3006532969381266,,,,kasteren,0.0984455958549222,0.0332157357892652,,,,,,,,,"(30, 14)",,0.2410784214080203,,,adaptive_ldp,,retrain_attacker,lstm,0.2148091916906182,54.0,,,,0.4485420250207629,,,,72.85714285714285,real,123,outputs/experiments/kasteren/seed_123/lstm/baseline/baseline_confusion.json;outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/confusion.json;outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/defense_report.json;data/processed/kasteren/seed_123/meta.json,,193.0,,,903.0,194.0
