event,packet_type,node,src,seq,bytes,time_ms,payload_time_ms,sim_time_ms,send_ms,recv_ms,delay_ms,line_number,raw_line
TX,REAL,2,,4,48,60386.0,59908,60386.0,,,,149,60386000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=4 bytes=48 time_ms=59908
RX,REAL,,2,4,48,60393.88,60389,60393.88,59908,60389,7.879999999997381,150,60393880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=4 send_ms=59908 recv_ms=60389 bytes=48
TX,REAL,5,,2,48,60413.0,59470,60413.0,,,,153,60413000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=2 bytes=48 time_ms=59470
RX,REAL,,5,2,48,60470.168,60466,60470.168,59470,60466,57.167999999997846,154,60470168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=2 send_ms=59470 recv_ms=60466 bytes=48
TX,REAL,6,,4,48,62290.0,61356,62290.0,,,,156,62290000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=4 bytes=48 time_ms=61356
RX,REAL,,6,4,48,62335.88,62331,62335.88,61356,62331,45.87999999999738,157,62335880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=4 send_ms=61356 recv_ms=62331 bytes=48
TX,REAL,7,,4,48,66276.0,65887,66276.0,,,,159,66276000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=4 bytes=48 time_ms=65887
RX,REAL,,7,4,48,66282.88,66278,66282.88,65887,66278,6.880000000004657,160,66282880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=4 send_ms=65887 recv_ms=66278 bytes=48
TX,REAL,4,,3,48,66362.0,65737,66362.0,,,,162,66362000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=3 bytes=48 time_ms=65737
RX,REAL,,4,3,48,66401.168,66397,66401.168,65737,66397,39.16800000000512,163,66401168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=3 send_ms=65737 recv_ms=66397 bytes=48
TX,REAL,3,,2,48,66655.0,65715,66655.0,,,,165,66655000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=2 bytes=48 time_ms=65715
RX,REAL,,3,2,48,66703.168,66699,66703.168,65715,66699,48.16800000000512,166,66703168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=2 send_ms=65715 recv_ms=66699 bytes=48
TX,REAL,5,,3,48,70623.0,69680,70623.0,,,,168,70623000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=3 bytes=48 time_ms=69680
RX,REAL,,5,3,48,70672.168,70668,70672.168,69680,70668,49.16800000000512,169,70672168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=3 send_ms=69680 recv_ms=70668 bytes=48
TX,REAL,2,,5,48,71160.0,70682,71160.0,,,,171,71160000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=5 bytes=48 time_ms=70682
RX,REAL,,2,5,48,71177.88,71173,71177.88,70682,71173,17.880000000004657,172,71177880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=5 send_ms=70682 recv_ms=71173 bytes=48
TX,REAL,6,,5,48,71291.0,70357,71291.0,,,,174,71291000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=5 bytes=48 time_ms=70357
RX,REAL,,6,5,48,71302.88,71298,71302.88,70357,71298,11.880000000004657,175,71302880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=5 send_ms=70357 recv_ms=71298 bytes=48
TX,REAL,4,,4,48,76098.0,75473,76098.0,,,,177,76098000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=4 bytes=48 time_ms=75473
RX,REAL,,4,4,48,76135.168,76131,76135.168,75473,76131,37.16800000000512,178,76135168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=4 send_ms=75473 recv_ms=76131 bytes=48
TX,REAL,7,,5,48,76305.0,75916,76305.0,,,,180,76305000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=5 bytes=48 time_ms=75916
RX,REAL,,7,5,48,76323.88,76319,76323.88,75916,76319,18.880000000004657,181,76323880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=5 send_ms=75916 recv_ms=76319 bytes=48
TX,REAL,3,,3,48,77496.0,76556,77496.0,,,,184,77496000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=3 bytes=48 time_ms=76556
