dataset,seed,model_type,mode,method,param_name,param_value,baseline_accuracy,defended_accuracy,accuracy_drop,defended_f1_macro,mse,mae,pearson_r,model_source
uci_har,42,mlp,retrain_attacker,ldp,epsilon,0.1,0.14251781472684086,0.18221920597217509,-0.03970139124533423,0.05137772675086108,100.15289709299083,5.1190681132842775,0.02342925797630614,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
uci_har,42,mlp,retrain_attacker,ldp,epsilon,0.5,0.15846623685103495,0.18221920597217509,-0.02375296912114014,0.05137772675086108,4.072931831182229,1.1100004460157247,0.12618895914944497,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
uci_har,42,mlp,retrain_attacker,ldp,epsilon,1.0,0.3233797081778079,0.5870376654224635,-0.26365795724465557,0.5685572213231781,1.0605381086205128,0.6019449754957229,0.2601775961557201,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
uci_har,42,mlp,retrain_attacker,ldp,epsilon,2.0,0.29453681710213775,0.7074991516796743,-0.4129623345775365,0.6950510492963251,0.29803709745246076,0.3416891831290887,0.4919474561337335,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
uci_har,42,mlp,retrain_attacker,ldp,epsilon,5.0,0.3481506616898541,0.7862232779097387,-0.4380726162198846,0.7781152227183191,0.07669296580662249,0.17977954512039898,0.7956465516589725,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
