method,param_name,param_value,baseline_accuracy,defended_accuracy,accuracy_drop,defended_f1_macro,mse,mae,pearson_r
ldp,epsilon,0.1,0.668815744825246,0.16762809636918902,0.5011876484560569,0.09352892099600664,100.05578153512702,5.116926924342941,0.02409964150821798
ldp,epsilon,0.5,0.668815744825246,0.16287750254496097,0.5059382422802849,0.09848645511452703,4.069050822083945,1.109550874994911,0.12688074037664107
ldp,epsilon,1.0,0.668815744825246,0.1808618934509671,0.4879538513742789,0.12400064473824403,1.0596049569989907,0.6017431239198214,0.2607824715201451
ldp,epsilon,2.0,0.668815744825246,0.333220223956566,0.33559552086868,0.31013447428596297,0.2978591744828931,0.3416347418869942,0.49226784657909506
ldp,epsilon,5.0,0.668815744825246,0.4801493043773329,0.1886664404479131,0.413911335285373,0.07667883533290126,0.1797761746523952,0.7956866681203327
