dataset,seed,model_type,mode,method,param_name,param_value,baseline_accuracy,defended_accuracy,accuracy_drop,defended_f1_macro,mse,mae,pearson_r,model_source
uci_har,2026,lstm,retrain_attacker,noise,noise_scale,0.1,0.9015948422124194,0.9012555140821175,0.000339328130301908,0.9011838054757056,0.020010376394543453,0.10002018364562319,0.9428595311292882,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
uci_har,2026,lstm,retrain_attacker,noise,noise_scale,0.3,0.6152019002375297,0.6148625721072277,0.000339328130302019,0.5866337415636269,0.18009338755344378,0.30006055093815936,0.686127511257651,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
uci_har,2026,lstm,retrain_attacker,noise,noise_scale,0.5,0.7767220902612827,0.8157448252460129,-0.03902273498473019,0.814805912180422,0.5002594098298141,0.5001009182149014,0.49245968468715057,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
uci_har,2026,lstm,retrain_attacker,noise,noise_scale,1.0,0.5123854767560231,0.6148625721072277,-0.10247709535120464,0.5884921803820894,2.001037639371797,1.000201836432143,0.2721560853680186,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
