dataset,seed,model_type,mode,method,param_name,param_value,baseline_accuracy,defended_accuracy,accuracy_drop,defended_f1_macro,mse,mae,pearson_r,model_source
uci_har,123,lstm,retrain_attacker,ldp,epsilon,0.1,0.3959959280624364,0.24363759755683745,0.15235833050559894,0.20534144909926152,100.05578153512702,5.116926924342941,0.02409964150821798,outputs/models/uci_har/seed_123/lstm/baseline/best_lstm.pt
uci_har,123,lstm,retrain_attacker,ldp,epsilon,0.5,0.3481506616898541,0.3576518493383101,-0.009501187648456033,0.24441214262177866,4.069050822083945,1.109550874994911,0.12688074037664107,outputs/models/uci_har/seed_123/lstm/baseline/best_lstm.pt
uci_har,123,lstm,retrain_attacker,ldp,epsilon,1.0,0.34441805225653205,0.3488293179504581,-0.004411265693926025,0.24506487610732094,1.0596049569989907,0.6017431239198214,0.2607824715201451,outputs/models/uci_har/seed_123/lstm/baseline/best_lstm.pt
uci_har,123,lstm,retrain_attacker,ldp,epsilon,2.0,0.46012894468951476,0.4815066168985409,-0.021377672209026144,0.40931126819442687,0.2978591744828931,0.3416347418869942,0.49226784657909506,outputs/models/uci_har/seed_123/lstm/baseline/best_lstm.pt
uci_har,123,lstm,retrain_attacker,ldp,epsilon,5.0,0.43942992874109266,0.5653206650831354,-0.12589073634204273,0.46280908833321055,0.07667883533290126,0.1797761746523952,0.7956866681203327,outputs/models/uci_har/seed_123/lstm/baseline/best_lstm.pt
