method,param_name,param_value,baseline_accuracy,defended_accuracy,accuracy_drop,defended_f1_macro,mse,mae,pearson_r
ldp,epsilon,0.1,0.7798013245033113,0.2682119205298013,0.51158940397351,0.1355126109411824,99.88556745960516,5.000329009763055,0.008109217128240852
ldp,epsilon,0.5,0.7798013245033113,0.2996688741721854,0.4801324503311259,0.157646548987094,4.004884747121589,1.0147103912101396,0.04826355587671204
ldp,epsilon,1.0,0.7798013245033113,0.34105960264900664,0.43874172185430466,0.19332965530709895,1.0068559036453752,0.5145102493540279,0.10612253290799217
ldp,epsilon,2.0,0.7798013245033113,0.4105960264900662,0.3692052980132451,0.27588475977874166,0.2553051972307414,0.2621600163622842,0.23356431567297234
ldp,epsilon,5.0,0.7798013245033113,0.5844370860927153,0.19536423841059603,0.5048436955667618,0.04218517094438477,0.10739232766173641,0.5698382929902767
