event,packet_type,node,src,seq,bytes,time_ms,payload_time_ms,sim_time_ms,send_ms,recv_ms,delay_ms,line_number,raw_line
TX,REAL,7,,1,48,34057.0,34035,34057.0,,,,105,34057000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=1 bytes=48 time_ms=34035
TX,DUMMY,7,,0,48,34058.0,34036,34058.0,,,,106,34058000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=0 bytes=48 time_ms=34036
RX,REAL,,7,1,48,34074.88,33643,34074.88,34035,33643,17.87999999999738,107,34074880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=1 send_ms=34035 recv_ms=33643 bytes=48
RX,DUMMY,,7,0,48,34096.92,33665,34096.92,34036,33665,,108,34096920	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=0 send_ms=34036 recv_ms=33665 bytes=48
TX,REAL,2,,2,48,34371.0,33978,34371.0,,,,111,34371000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=2 bytes=48 time_ms=33978
RX,REAL,,2,2,48,34380.88,33949,34380.88,33978,33949,9.87999999999738,112,34380880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=2 send_ms=33978 recv_ms=33949 bytes=48
TX,REAL,3,,0,48,34976.0,34764,34976.0,,,,117,34976000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=0 bytes=48 time_ms=34764
TX,DUMMY,3,,0,48,34977.0,34765,34977.0,,,,118,34977000	ID:3	[INFO: Metric    ] METRIC_TX type=DUMMY node=3 seq=0 bytes=48 time_ms=34765
RX,REAL,,3,0,48,35010.168,34579,35010.168,34764,34579,34.167999999997846,119,35010168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=0 send_ms=34764 recv_ms=34579 bytes=48
RX,DUMMY,,3,0,48,35088.168,34657,35088.168,34765,34657,,120,35088168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=3 seq=0 send_ms=34765 recv_ms=34657 bytes=48
TX,REAL,5,,0,48,36055.0,35085,36055.0,,,,125,36055000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=0 bytes=48 time_ms=35085
RX,REAL,,5,0,48,36079.304,35648,36079.304,35085,35648,24.30399999999645,126,36079304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=0 send_ms=35085 recv_ms=35648 bytes=48
TX,REAL,6,,2,48,40828.0,40740,40828.0,,,,128,40828000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=2 bytes=48 time_ms=40740
TX,DUMMY,6,,0,48,40829.0,40741,40829.0,,,,129,40829000	ID:6	[INFO: Metric    ] METRIC_TX type=DUMMY node=6 seq=0 bytes=48 time_ms=40741
RX,REAL,,6,2,48,40834.88,40403,40834.88,40740,40403,6.879999999997381,130,40834880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=2 send_ms=40740 recv_ms=40403 bytes=48
RX,DUMMY,,6,0,48,40923.88,40492,40923.88,40741,40492,,132,40923880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=6 seq=0 send_ms=40741 recv_ms=40492 bytes=48
TX,REAL,4,,0,48,42075.0,41126,42075.0,,,,136,42075000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=0 bytes=48 time_ms=41126
RX,REAL,,4,0,48,42127.168,41696,42127.168,41126,41696,52.167999999997846,137,42127168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=0 send_ms=41126 recv_ms=41696 bytes=48
TX,REAL,2,,3,48,42372.0,41979,42372.0,,,,139,42372000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=3 bytes=48 time_ms=41979
RX,REAL,,2,3,48,42392.88,41961,42392.88,41979,41961,20.87999999999738,140,42392880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=3 send_ms=41979 recv_ms=41961 bytes=48
TX,REAL,7,,2,48,44059.0,44037,44059.0,,,,142,44059000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=2 bytes=48 time_ms=44037
TX,DUMMY,7,,1,48,44060.0,44038,44060.0,,,,143,44060000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=1 bytes=48 time_ms=44038
RX,REAL,,7,2,48,44091.88,43660,44091.88,44037,43660,32.87999999999738,144,44091880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=2 send_ms=44037 recv_ms=43660 bytes=48
RX,DUMMY,,7,1,48,44131.88,43700,44131.88,44038,43700,,145,44131880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=1 send_ms=44038 recv_ms=43700 bytes=48
TX,REAL,3,,1,48,44978.0,44766,44978.0,,,,148,44978000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=1 bytes=48 time_ms=44766
TX,DUMMY,3,,1,48,44979.0,44767,44979.0,,,,149,44979000	ID:3	[INFO: Metric    ] METRIC_TX type=DUMMY node=3 seq=1 bytes=48 time_ms=44767
RX,REAL,,3,1,48,45031.168,44600,45031.168,44766,44600,53.167999999997846,150,45031168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=1 send_ms=44766 recv_ms=44600 bytes=48
RX,DUMMY,,3,1,48,45074.168,44643,45074.168,44767,44643,,152,45074168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=3 seq=1 send_ms=44767 recv_ms=44643 bytes=48
TX,REAL,5,,1,48,46056.0,45086,46056.0,,,,155,46056000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=1 bytes=48 time_ms=45086
RX,REAL,,5,1,48,46078.168,45647,46078.168,45086,45647,22.167999999997846,156,46078168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=1 send_ms=45086 recv_ms=45647 bytes=48
TX,REAL,6,,3,48,48830.0,48742,48830.0,,,,158,48830000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=3 bytes=48 time_ms=48742
TX,DUMMY,6,,1,48,48831.0,48743,48831.0,,,,159,48831000	ID:6	[INFO: Metric    ] METRIC_TX type=DUMMY node=6 seq=1 bytes=48 time_ms=48743
RX,REAL,,6,3,48,48851.88,48420,48851.88,48742,48420,21.87999999999738,160,48851880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=3 send_ms=48742 recv_ms=48420 bytes=48
RX,DUMMY,,6,1,48,48888.88,48457,48888.88,48743,48457,,162,48888880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=6 seq=1 send_ms=48743 recv_ms=48457 bytes=48
TX,REAL,4,,1,48,51076.0,50127,51076.0,,,,164,51076000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=1 bytes=48 time_ms=50127
TX,DUMMY,4,,0,48,51077.0,50128,51077.0,,,,165,51077000	ID:4	[INFO: Metric    ] METRIC_TX type=DUMMY node=4 seq=0 bytes=48 time_ms=50128
RX,REAL,,4,1,48,51096.168,50665,51096.168,50127,50665,20.167999999997846,166,51096168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=1 send_ms=50127 recv_ms=50665 bytes=48
RX,DUMMY,,4,0,48,51170.304,50739,51170.304,50128,50739,,167,51170304	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=4 seq=0 send_ms=50128 recv_ms=50739 bytes=48
TX,REAL,2,,4,48,51373.0,50980,51373.0,,,,170,51373000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=4 bytes=48 time_ms=50980
RX,REAL,,2,4,48,51412.88,50981,51412.88,50980,50981,39.87999999999738,171,51412880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=4 send_ms=50980 recv_ms=50981 bytes=48
TX,REAL,7,,3,48,52061.0,52039,52061.0,,,,173,52061000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=3 bytes=48 time_ms=52039
TX,DUMMY,7,,2,48,52062.0,52040,52062.0,,,,174,52062000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=2 bytes=48 time_ms=52040
RX,REAL,,7,3,48,52083.88,51652,52083.88,52039,51652,22.87999999999738,175,52083880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=3 send_ms=52039 recv_ms=51652 bytes=48
RX,DUMMY,,7,2,48,52112.88,51681,52112.88,52040,51681,,176,52112880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=2 send_ms=52040 recv_ms=51681 bytes=48
TX,REAL,3,,2,48,54980.0,54768,54980.0,,,,179,54980000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=2 bytes=48 time_ms=54768
TX,DUMMY,3,,2,48,54981.0,54769,54981.0,,,,180,54981000	ID:3	[INFO: Metric    ] METRIC_TX type=DUMMY node=3 seq=2 bytes=48 time_ms=54769
RX,REAL,,3,2,48,55009.168,54578,55009.168,54768,54578,29.167999999997846,181,55009168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=2 send_ms=54768 recv_ms=54578 bytes=48
RX,DUMMY,,3,2,48,55074.168,54643,55074.168,54769,54643,,183,55074168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=3 seq=2 send_ms=54769 recv_ms=54643 bytes=48
TX,REAL,5,,2,48,56057.0,55087,56057.0,,,,186,56057000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=2 bytes=48 time_ms=55087
RX,REAL,,5,2,48,56131.168,55700,56131.168,55087,55700,74.16799999999785,187,56131168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=2 send_ms=55087 recv_ms=55700 bytes=48
TX,REAL,6,,4,48,57832.0,57744,57832.0,,,,189,57832000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=4 bytes=48 time_ms=57744
RX,REAL,,6,4,48,57844.88,57413,57844.88,57744,57413,12.87999999999738,190,57844880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=4 send_ms=57744 recv_ms=57413 bytes=48
TX,REAL,4,,2,48,60078.0,59129,60078.0,,,,192,60078000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=2 bytes=48 time_ms=59129
RX,REAL,,4,2,48,60111.168,59680,60111.168,59129,59680,33.167999999997846,193,60111168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=2 send_ms=59129 recv_ms=59680 bytes=48
TX,REAL,2,,5,48,62376.04,61983,62376.04,,,,195,62376040	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=5 bytes=48 time_ms=61983
RX,REAL,,2,5,48,62395.88,61964,62395.88,61983,61964,19.839999999996508,196,62395880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=5 send_ms=61983 recv_ms=61964 bytes=48
TX,REAL,3,,3,48,62982.0,62770,62982.0,,,,198,62982000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=3 bytes=48 time_ms=62770
RX,REAL,,3,3,48,63033.304,62602,63033.304,62770,62602,51.30399999999645,199,63033304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=3 send_ms=62770 recv_ms=62602 bytes=48
TX,REAL,7,,4,48,64063.0,64041,64063.0,,,,201,64063000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=4 bytes=48 time_ms=64041
TX,DUMMY,7,,3,48,64064.0,64042,64064.0,,,,202,64064000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=3 bytes=48 time_ms=64042
RX,REAL,,7,4,48,64083.88,63652,64083.88,64041,63652,20.87999999999738,203,64083880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=4 send_ms=64041 recv_ms=63652 bytes=48
RX,DUMMY,,7,3,48,64198.88,63767,64198.88,64042,63767,,205,64198880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=3 send_ms=64042 recv_ms=63767 bytes=48
TX,REAL,5,,3,48,65058.0,64088,65058.0,,,,207,65058000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=3 bytes=48 time_ms=64088
RX,REAL,,5,3,48,65123.168,64692,65123.168,64088,64692,65.16799999999785,208,65123168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=3 send_ms=64088 recv_ms=64692 bytes=48
TX,REAL,6,,5,48,68833.0,68745,68833.0,,,,210,68833000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=5 bytes=48 time_ms=68745
RX,REAL,,6,5,48,68841.88,68410,68841.88,68745,68410,8.880000000004657,211,68841880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=5 send_ms=68745 recv_ms=68410 bytes=48
TX,REAL,4,,3,48,70079.0,69130,70079.0,,,,214,70079000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=3 bytes=48 time_ms=69130
RX,REAL,,4,3,48,70145.168,69714,70145.168,69130,69714,66.16800000000512,215,70145168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=3 send_ms=69130 recv_ms=69714 bytes=48
TX,REAL,5,,4,48,73059.0,72089,73059.0,,,,217,73059000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=4 bytes=48 time_ms=72089
RX,REAL,,5,4,48,73100.168,72669,73100.168,72089,72669,41.16800000000512,218,73100168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=4 send_ms=72089 recv_ms=72669 bytes=48
TX,REAL,3,,4,48,73983.0,73771,73983.0,,,,220,73983000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=4 bytes=48 time_ms=73771
RX,REAL,,3,4,48,74032.168,73601,74032.168,73771,73601,49.16800000000512,221,74032168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=4 send_ms=73771 recv_ms=73601 bytes=48
TX,REAL,7,,5,48,74065.0,74043,74065.0,,,,222,74065000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=5 bytes=48 time_ms=74043
TX,DUMMY,7,,4,48,74066.0,74044,74066.0,,,,223,74066000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=4 bytes=48 time_ms=74044
RX,REAL,,7,5,48,74080.88,73649,74080.88,74043,73649,15.880000000004657,225,74080880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=5 send_ms=74043 recv_ms=73649 bytes=48
RX,DUMMY,,7,4,48,74086.88,73655,74086.88,74044,73655,,226,74086880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=4 send_ms=74044 recv_ms=73655 bytes=48
TX,REAL,2,,6,48,74377.0,73984,74377.0,,,,229,74377000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=6 bytes=48 time_ms=73984
RX,REAL,,2,6,48,74396.88,73965,74396.88,73984,73965,19.880000000004657,230,74396880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=6 send_ms=73984 recv_ms=73965 bytes=48
TX,REAL,6,,6,48,80834.0,80746,80834.0,,,,232,80834000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=6 bytes=48 time_ms=80746
RX,REAL,,6,6,48,80849.88,80418,80849.88,80746,80418,15.880000000004657,233,80849880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=6 send_ms=80746 recv_ms=80418 bytes=48
TX,REAL,5,,5,48,81060.0,80090,81060.0,,,,235,81060000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=5 bytes=48 time_ms=80090
RX,REAL,,5,5,48,81078.304,80647,81078.304,80090,80647,18.304000000003725,236,81078304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=5 send_ms=80090 recv_ms=80647 bytes=48
TX,REAL,7,,6,48,82067.0,82045,82067.0,,,,238,82067000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=6 bytes=48 time_ms=82045
TX,REAL,4,,4,48,82080.0,81131,82080.0,,,,239,82080000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=4 bytes=48 time_ms=81131
RX,REAL,,7,6,48,82085.88,81654,82085.88,82045,81654,18.880000000004657,240,82085880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=6 send_ms=82045 recv_ms=81654 bytes=48
RX,REAL,,4,4,48,82158.168,81727,82158.168,81131,81727,78.16800000000512,242,82158168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=4 send_ms=81131 recv_ms=81727 bytes=48
TX,REAL,2,,7,48,83378.0,82985,83378.0,,,,245,83378000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=7 bytes=48 time_ms=82985
RX,REAL,,2,7,48,83412.88,82981,83412.88,82985,82981,34.88000000000466,246,83412880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=7 send_ms=82985 recv_ms=82981 bytes=48
TX,REAL,3,,5,48,83984.0,83772,83984.0,,,,248,83984000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=5 bytes=48 time_ms=83772
RX,REAL,,3,5,48,84018.168,83587,84018.168,83772,83587,34.16800000000512,249,84018168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=5 send_ms=83772 recv_ms=83587 bytes=48
TX,REAL,5,,6,48,89061.0,88091,89061.0,,,,251,89061000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=6 bytes=48 time_ms=88091
RX,REAL,,5,6,48,89125.168,88694,89125.168,88091,88694,64.16800000000512,252,89125168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=6 send_ms=88091 recv_ms=88694 bytes=48
TX,REAL,2,,8,48,91379.0,90986,91379.0,,,,254,91379000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=8 bytes=48 time_ms=90986
RX,REAL,,2,8,48,91420.88,90989,91420.88,90986,90989,41.88000000000466,255,91420880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=8 send_ms=90986 recv_ms=90989 bytes=48
TX,REAL,6,,7,48,91835.0,91747,91835.0,,,,257,91835000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=7 bytes=48 time_ms=91747
RX,REAL,,6,7,48,91869.88,91438,91869.88,91747,91438,34.88000000000466,258,91869880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=7 send_ms=91747 recv_ms=91438 bytes=48
TX,REAL,7,,7,48,94068.0,94046,94068.0,,,,260,94068000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=7 bytes=48 time_ms=94046
RX,REAL,,7,7,48,94075.88,93644,94075.88,94046,93644,7.880000000004657,261,94075880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=7 send_ms=94046 recv_ms=93644 bytes=48
TX,REAL,4,,5,48,94081.0,93132,94081.0,,,,262,94081000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=5 bytes=48 time_ms=93132
RX,REAL,,4,5,48,94154.168,93723,94154.168,93132,93723,73.16800000000512,263,94154168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=5 send_ms=93132 recv_ms=93723 bytes=48
TX,REAL,3,,6,48,95985.0,95773,95985.0,,,,266,95985000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=6 bytes=48 time_ms=95773
TX,DUMMY,3,,3,48,95986.0,95774,95986.0,,,,267,95986000	ID:3	[INFO: Metric    ] METRIC_TX type=DUMMY node=3 seq=3 bytes=48 time_ms=95774
RX,REAL,,3,6,48,96022.168,95591,96022.168,95773,95591,37.16800000000512,268,96022168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=6 send_ms=95773 recv_ms=95591 bytes=48
RX,DUMMY,,3,3,48,96138.168,95707,96138.168,95774,95707,,270,96138168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=3 seq=3 send_ms=95774 recv_ms=95707 bytes=48
TX,REAL,2,,9,48,99380.0,98987,99380.0,,,,272,99380000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=9 bytes=48 time_ms=98987
TX,DUMMY,2,,2,48,99381.0,98988,99381.0,,,,273,99381000	ID:2	[INFO: Metric    ] METRIC_TX type=DUMMY node=2 seq=2 bytes=48 time_ms=98988
RX,REAL,,2,9,48,99418.88,98987,99418.88,98987,98987,38.88000000000466,274,99418880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=9 send_ms=98987 recv_ms=98987 bytes=48
RX,DUMMY,,2,2,48,99434.88,99003,99434.88,98988,99003,,276,99434880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=2 seq=2 send_ms=98988 recv_ms=99003 bytes=48
TX,REAL,5,,7,48,101062.0,100092,101062.0,,,,279,101062000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=7 bytes=48 time_ms=100092
TX,DUMMY,5,,0,48,101063.0,100093,101063.0,,,,280,101063000	ID:5	[INFO: Metric    ] METRIC_TX type=DUMMY node=5 seq=0 bytes=48 time_ms=100093
RX,REAL,,5,7,48,101124.168,100693,101124.168,100092,100693,62.16800000000512,281,101124168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=7 send_ms=100092 recv_ms=100693 bytes=48
RX,DUMMY,,5,0,48,101155.168,100724,101155.168,100093,100724,,282,101155168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=5 seq=0 send_ms=100093 recv_ms=100724 bytes=48
TX,REAL,7,,8,48,102069.0,102047,102069.0,,,,285,102069000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=8 bytes=48 time_ms=102047
TX,DUMMY,7,,5,48,102070.0,102048,102070.0,,,,286,102070000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=5 bytes=48 time_ms=102048
RX,REAL,,7,8,48,102108.88,101677,102108.88,102047,101677,39.88000000000466,287,102108880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=8 send_ms=102047 recv_ms=101677 bytes=48
RX,DUMMY,,7,5,48,102210.88,101779,102210.88,102048,101779,,289,102210880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=5 send_ms=102048 recv_ms=101779 bytes=48
TX,REAL,6,,8,48,102836.0,102748,102836.0,,,,291,102836000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=8 bytes=48 time_ms=102748
TX,DUMMY,6,,2,48,102837.0,102749,102837.0,,,,292,102837000	ID:6	[INFO: Metric    ] METRIC_TX type=DUMMY node=6 seq=2 bytes=48 time_ms=102749
RX,REAL,,6,8,48,102879.88,102448,102879.88,102748,102448,43.88000000000466,293,102879880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=8 send_ms=102748 recv_ms=102448 bytes=48
RX,DUMMY,,6,2,48,102911.88,102480,102911.88,102749,102480,,294,102911880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=6 seq=2 send_ms=102749 recv_ms=102480 bytes=48
TX,REAL,3,,7,48,103987.0,103775,103987.0,,,,297,103987000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=7 bytes=48 time_ms=103775
RX,REAL,,3,7,48,104057.168,103626,104057.168,103775,103626,70.16800000000512,298,104057168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=7 send_ms=103775 recv_ms=103626 bytes=48
TX,REAL,4,,6,48,106082.0,105133,106082.0,,,,300,106082000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=6 bytes=48 time_ms=105133
RX,REAL,,4,6,48,106122.168,105691,106122.168,105133,105691,40.16800000000512,301,106122168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=6 send_ms=105133 recv_ms=105691 bytes=48
TX,REAL,2,,10,48,107382.0,106989,107382.0,,,,305,107382000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=10 bytes=48 time_ms=106989
RX,REAL,,2,10,48,107415.88,106984,107415.88,106989,106984,33.88000000000466,306,107415880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=10 send_ms=106989 recv_ms=106984 bytes=48
TX,REAL,5,,8,48,109064.0,108094,109064.0,,,,309,109064000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=8 bytes=48 time_ms=108094
TX,DUMMY,5,,1,48,109065.0,108095,109065.0,,,,310,109065000	ID:5	[INFO: Metric    ] METRIC_TX type=DUMMY node=5 seq=1 bytes=48 time_ms=108095
