dataset,seed,model_type,mode,method,param_name,param_value,baseline_accuracy,defended_accuracy,accuracy_drop,defended_f1_macro,mse,mae,pearson_r,model_source
uci_har,42,mlp,retrain_attacker,noise,noise_scale,0.1,0.6817102137767221,0.7841873091279267,-0.10247709535120453,0.7787256860088626,0.020005704539545116,0.10001070431663817,0.9428749518556957,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
uci_har,42,mlp,retrain_attacker,noise,noise_scale,0.3,0.4211062097047845,0.6908720732948761,-0.2697658635900916,0.679376563715168,0.18005134086116698,0.30003211294168003,0.6862032538576578,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
uci_har,42,mlp,retrain_attacker,noise,noise_scale,0.5,0.3919239904988123,0.5972175093315236,-0.2052935188327113,0.5855676831572957,0.5001426135508552,0.5000535215727714,0.492560356051882,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
uci_har,42,mlp,retrain_attacker,noise,noise_scale,1.0,0.3980318968442484,0.5273159144893111,-0.12928401764506275,0.5254030032404252,2.0005704541311173,1.0001070431622336,0.2722627174272455,outputs/models/uci_har/seed_42/mlp/baseline/best_mlp.pt
