event,packet_type,node,src,seq,bytes,time_ms,payload_time_ms,sim_time_ms,send_ms,recv_ms,delay_ms,line_number,raw_line
TX,REAL,2,,4,48,59048.0,58570,59048.0,,,,165,59048000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=4 bytes=48 time_ms=58570
RX,REAL,,2,4,48,59065.88,59061,59065.88,58570,59061,17.87999999999738,166,59065880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=4 send_ms=58570 recv_ms=59061 bytes=48
TX,REAL,6,,4,48,60327.0,59393,60327.0,,,,168,60327000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=4 bytes=48 time_ms=59393
RX,REAL,,6,4,48,60338.88,60334,60338.88,59393,60334,11.87999999999738,169,60338880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=4 send_ms=59393 recv_ms=60334 bytes=48
TX,REAL,3,,2,48,62713.0,61773,62713.0,,,,171,62713000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=2 bytes=48 time_ms=61773
RX,REAL,,3,2,48,62786.168,62782,62786.168,61773,62782,73.16799999999785,172,62786168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=2 send_ms=61773 recv_ms=62782 bytes=48
TX,REAL,4,,3,48,66300.0,65675,66300.0,,,,174,66300000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=3 bytes=48 time_ms=65675
TX,DUMMY,4,,0,48,66301.0,65676,66301.0,,,,175,66301000	ID:4	[INFO: Metric    ] METRIC_TX type=DUMMY node=4 seq=0 bytes=48 time_ms=65676
RX,REAL,,4,3,48,66363.168,66359,66363.168,65675,66359,63.16800000000512,176,66363168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=3 send_ms=65675 recv_ms=66359 bytes=48
RX,DUMMY,,4,0,48,66462.168,66458,66462.168,65676,66458,,178,66462168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=4 seq=0 send_ms=65676 recv_ms=66458 bytes=48
TX,REAL,5,,3,48,66560.0,65617,66560.0,,,,180,66560000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=3 bytes=48 time_ms=65617
TX,DUMMY,5,,0,48,66561.0,65618,66561.0,,,,181,66561000	ID:5	[INFO: Metric    ] METRIC_TX type=DUMMY node=5 seq=0 bytes=48 time_ms=65618
RX,REAL,,5,3,48,66578.168,66574,66578.168,65617,66574,18.168000000005122,182,66578168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=3 send_ms=65617 recv_ms=66574 bytes=48
TX,REAL,7,,4,48,66605.0,66216,66605.0,,,,184,66605000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=4 bytes=48 time_ms=66216
TX,DUMMY,7,,1,48,66606.0,66217,66606.0,,,,185,66606000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=1 bytes=48 time_ms=66217
RX,DUMMY,,5,0,48,66613.168,66609,66613.168,65618,66609,,186,66613168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=5 seq=0 send_ms=65618 recv_ms=66609 bytes=48
RX,REAL,,7,4,48,66630.608,66626,66630.608,66216,66626,25.6079999999929,188,66630608	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=4 send_ms=66216 recv_ms=66626 bytes=48
RX,DUMMY,,7,1,48,66662.88,66658,66662.88,66217,66658,,189,66662880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=1 send_ms=66217 recv_ms=66658 bytes=48
TX,REAL,2,,5,48,69049.0,68571,69049.0,,,,193,69049000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=5 bytes=48 time_ms=68571
RX,REAL,,2,5,48,69078.88,69074,69078.88,68571,69074,29.880000000004657,194,69078880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=5 send_ms=68571 recv_ms=69074 bytes=48
TX,REAL,6,,5,48,69328.0,68394,69328.0,,,,196,69328000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=5 bytes=48 time_ms=68394
RX,REAL,,6,5,48,69343.88,69339,69343.88,68394,69339,15.880000000004657,197,69343880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=5 send_ms=68394 recv_ms=69339 bytes=48
TX,REAL,3,,3,48,71714.0,70774,71714.0,,,,199,71714000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=3 bytes=48 time_ms=70774
RX,REAL,,3,3,48,71753.168,71749,71753.168,70774,71749,39.16800000000512,200,71753168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=3 send_ms=70774 recv_ms=71749 bytes=48
TX,REAL,7,,5,48,75607.0,75218,75607.0,,,,202,75607000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=5 bytes=48 time_ms=75218
TX,DUMMY,7,,2,48,75608.0,75219,75608.0,,,,203,75608000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=2 bytes=48 time_ms=75219
RX,REAL,,7,5,48,75622.88,75618,75622.88,75218,75618,15.880000000004657,204,75622880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=5 send_ms=75218 recv_ms=75618 bytes=48
RX,DUMMY,,7,2,48,75661.88,75657,75661.88,75219,75657,,205,75661880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=2 send_ms=75219 recv_ms=75657 bytes=48
TX,REAL,5,,4,48,76562.0,75619,76562.0,,,,208,76562000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=4 bytes=48 time_ms=75619
RX,REAL,,5,4,48,76624.168,76620,76624.168,75619,76620,62.16800000000512,209,76624168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=4 send_ms=75619 recv_ms=76620 bytes=48
TX,REAL,4,,4,48,77302.0,76677,77302.0,,,,211,77302000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=4 bytes=48 time_ms=76677
RX,REAL,,4,4,48,77333.168,77329,77333.168,76677,77329,31.168000000005122,212,77333168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=4 send_ms=76677 recv_ms=77329 bytes=48
TX,REAL,2,,6,48,79050.0,78572,79050.0,,,,215,79050000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=6 bytes=48 time_ms=78572
RX,REAL,,2,6,48,79074.88,79070,79074.88,78572,79070,24.880000000004657,216,79074880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=6 send_ms=78572 recv_ms=79070 bytes=48
TX,REAL,6,,6,48,79329.0,78395,79329.0,,,,218,79329000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=6 bytes=48 time_ms=78395
RX,REAL,,6,6,48,79368.88,79364,79368.88,78395,79364,39.88000000000466,219,79368880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=6 send_ms=78395 recv_ms=79364 bytes=48
TX,REAL,3,,4,48,80715.0,79775,80715.0,,,,221,80715000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=4 bytes=48 time_ms=79775
TX,DUMMY,3,,1,48,80716.0,79776,80716.0,,,,222,80716000	ID:3	[INFO: Metric    ] METRIC_TX type=DUMMY node=3 seq=1 bytes=48 time_ms=79776
RX,REAL,,3,4,48,80739.168,80735,80739.168,79775,80735,24.168000000005122,223,80739168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=4 send_ms=79775 recv_ms=80735 bytes=48
RX,DUMMY,,3,1,48,80823.304,80819,80823.304,79776,80819,,224,80823304	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=3 seq=1 send_ms=79776 recv_ms=80819 bytes=48
TX,REAL,7,,6,48,84609.0,84220,84609.0,,,,227,84609000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=6 bytes=48 time_ms=84220
RX,REAL,,7,6,48,84616.88,84612,84616.88,84220,84612,7.880000000004657,228,84616880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=6 send_ms=84220 recv_ms=84612 bytes=48
TX,REAL,4,,5,48,86303.0,85678,86303.0,,,,230,86303000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=5 bytes=48 time_ms=85678
RX,REAL,,4,5,48,86390.168,86386,86390.168,85678,86386,87.16800000000512,231,86390168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=5 send_ms=85678 recv_ms=86386 bytes=48
TX,REAL,5,,5,48,86563.0,85620,86563.0,,,,233,86563000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=5 bytes=48 time_ms=85620
TX,DUMMY,5,,1,48,86564.0,85621,86564.0,,,,234,86564000	ID:5	[INFO: Metric    ] METRIC_TX type=DUMMY node=5 seq=1 bytes=48 time_ms=85621
RX,REAL,,5,5,48,86601.168,86597,86601.168,85620,86597,38.16800000000512,235,86601168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=5 send_ms=85620 recv_ms=86597 bytes=48
RX,DUMMY,,5,1,48,86698.168,86694,86698.168,85621,86694,,237,86698168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=5 seq=1 send_ms=85621 recv_ms=86694 bytes=48
TX,REAL,2,,7,48,89051.0,88573,89051.0,,,,239,89051000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=7 bytes=48 time_ms=88573
RX,REAL,,2,7,48,89083.88,89079,89083.88,88573,89079,32.88000000000466,240,89083880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=7 send_ms=88573 recv_ms=89079 bytes=48
TX,REAL,6,,7,48,90330.0,89396,90330.0,,,,242,90330000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=7 bytes=48 time_ms=89396
RX,REAL,,6,7,48,90339.88,90335,90339.88,89396,90335,9.880000000004657,243,90339880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=7 send_ms=89396 recv_ms=90335 bytes=48
TX,REAL,3,,5,48,91717.0,90777,91717.0,,,,246,91717000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=5 bytes=48 time_ms=90777
TX,DUMMY,3,,2,48,91718.0,90778,91718.0,,,,247,91718000	ID:3	[INFO: Metric    ] METRIC_TX type=DUMMY node=3 seq=2 bytes=48 time_ms=90778
RX,REAL,,3,5,48,91758.168,91754,91758.168,90777,91754,41.16800000000512,248,91758168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=5 send_ms=90777 recv_ms=91754 bytes=48
RX,DUMMY,,3,2,48,91769.168,91765,91769.168,90778,91765,,249,91769168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=3 seq=2 send_ms=90778 recv_ms=91765 bytes=48
TX,REAL,5,,6,48,95565.0,94622,95565.0,,,,252,95565000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=6 bytes=48 time_ms=94622
TX,REAL,7,,7,48,95610.0,95221,95610.0,,,,253,95610000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=7 bytes=48 time_ms=95221
TX,DUMMY,7,,3,48,95611.0,95222,95611.0,,,,254,95611000	ID:7	[INFO: Metric    ] METRIC_TX type=DUMMY node=7 seq=3 bytes=48 time_ms=95222
RX,REAL,,5,6,48,95620.168,95616,95620.168,94622,95616,55.16800000000512,255,95620168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=6 send_ms=94622 recv_ms=95616 bytes=48
RX,REAL,,7,7,48,95634.88,95630,95634.88,95221,95630,24.880000000004657,256,95634880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=7 send_ms=95221 recv_ms=95630 bytes=48
RX,DUMMY,,7,3,48,95644.88,95640,95644.88,95222,95640,,257,95644880	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=7 seq=3 send_ms=95222 recv_ms=95640 bytes=48
TX,REAL,4,,6,48,97304.0,96679,97304.0,,,,261,97304000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=6 bytes=48 time_ms=96679
RX,REAL,,4,6,48,97348.168,97344,97348.168,96679,97344,44.16800000000512,262,97348168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=6 send_ms=96679 recv_ms=97344 bytes=48
TX,REAL,2,,8,48,100052.0,99574,100052.0,,,,264,100052000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=8 bytes=48 time_ms=99574
RX,REAL,,2,8,48,100063.88,100059,100063.88,99574,100059,11.880000000004657,265,100063880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=8 send_ms=99574 recv_ms=100059 bytes=48
TX,REAL,6,,8,48,101331.0,100397,101331.0,,,,267,101331000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=8 bytes=48 time_ms=100397
RX,REAL,,6,8,48,101368.88,101364,101368.88,100397,101364,37.88000000000466,268,101368880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=8 send_ms=100397 recv_ms=101364 bytes=48
TX,REAL,3,,6,48,101719.0,100779,101719.0,,,,270,101719000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=6 bytes=48 time_ms=100779
RX,REAL,,3,6,48,101768.168,101764,101768.168,100779,101764,49.16800000000512,271,101768168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=6 send_ms=100779 recv_ms=101764 bytes=48
TX,REAL,7,,8,48,104612.0,104223,104612.0,,,,273,104612000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=8 bytes=48 time_ms=104223
RX,REAL,,7,8,48,104618.88,104614,104618.88,104223,104614,6.880000000004657,274,104618880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=8 send_ms=104223 recv_ms=104614 bytes=48
TX,REAL,4,,7,48,106305.0,105680,106305.0,,,,277,106305000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=7 bytes=48 time_ms=105680
RX,REAL,,4,7,48,106350.304,106346,106350.304,105680,106346,45.304000000003725,278,106350304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=7 send_ms=105680 recv_ms=106346 bytes=48
TX,REAL,5,,7,48,106566.0,105623,106566.0,,,,280,106566000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=7 bytes=48 time_ms=105623
TX,DUMMY,5,,2,48,106567.0,105624,106567.0,,,,281,106567000	ID:5	[INFO: Metric    ] METRIC_TX type=DUMMY node=5 seq=2 bytes=48 time_ms=105624
RX,REAL,,5,7,48,106590.304,106586,106590.304,105623,106586,24.304000000003725,282,106590304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=7 send_ms=105623 recv_ms=106586 bytes=48
RX,DUMMY,,5,2,48,106634.592,106630,106634.592,105624,106630,,284,106634592	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=5 seq=2 send_ms=105624 recv_ms=106630 bytes=48
TX,REAL,2,,9,48,110053.0,109575,110053.0,,,,286,110053000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=9 bytes=48 time_ms=109575
RX,REAL,,2,9,48,110058.88,110054,110058.88,109575,110054,5.880000000004657,287,110058880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=9 send_ms=109575 recv_ms=110054 bytes=48
TX,REAL,6,,9,48,110332.0,109398,110332.0,,,,289,110332000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=9 bytes=48 time_ms=109398
RX,REAL,,6,9,48,110365.88,110361,110365.88,109398,110361,33.88000000000466,290,110365880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=9 send_ms=109398 recv_ms=110361 bytes=48
TX,REAL,3,,7,48,112720.0,111780,112720.0,,,,292,112720000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=7 bytes=48 time_ms=111780
RX,REAL,,3,7,48,112753.168,112749,112753.168,111780,112749,33.16800000000512,293,112753168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=7 send_ms=111780 recv_ms=112749 bytes=48
TX,REAL,7,,9,48,114613.0,114224,114613.0,,,,295,114613000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=9 bytes=48 time_ms=114224
RX,REAL,,7,9,48,114638.88,114634,114638.88,114224,114634,25.880000000004657,296,114638880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=9 send_ms=114224 recv_ms=114634 bytes=48
TX,REAL,4,,8,48,115306.0,114681,115306.0,,,,298,115306000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=8 bytes=48 time_ms=114681
TX,DUMMY,4,,1,48,115307.0,114682,115307.0,,,,299,115307000	ID:4	[INFO: Metric    ] METRIC_TX type=DUMMY node=4 seq=1 bytes=48 time_ms=114682
RX,REAL,,4,8,48,115389.168,115385,115389.168,114681,115385,83.16800000000512,300,115389168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=8 send_ms=114681 recv_ms=115385 bytes=48
RX,DUMMY,,4,1,48,115407.168,115403,115407.168,114682,115403,,301,115407168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=4 seq=1 send_ms=114682 recv_ms=115403 bytes=48
TX,REAL,5,,8,48,116568.0,115625,116568.0,,,,304,116568000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=8 bytes=48 time_ms=115625
TX,DUMMY,5,,3,48,116569.0,115626,116569.0,,,,305,116569000	ID:5	[INFO: Metric    ] METRIC_TX type=DUMMY node=5 seq=3 bytes=48 time_ms=115626
RX,REAL,,5,8,48,116702.168,116698,116702.168,115625,116698,134.16800000000512,306,116702168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=8 send_ms=115625 recv_ms=116698 bytes=48
RX,DUMMY,,5,3,48,116747.168,116743,116747.168,115626,116743,,309,116747168	ID:1	[INFO: Metric    ] METRIC_RX type=DUMMY src=5 seq=3 send_ms=115626 recv_ms=116743 bytes=48
