dataset,seed,model_type,mode,method,param_name,param_value,baseline_accuracy,defended_accuracy,accuracy_drop,defended_f1_macro,mse,mae,pearson_r,model_source
uci_har,2026,lstm,fixed_attacker,ldp,epsilon,0.1,0.5894129623345775,0.15880556498133697,0.43060739735324055,0.07066951647862812,100.10362412853478,5.11789715343562,0.023752782427496916,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
uci_har,2026,lstm,fixed_attacker,ldp,epsilon,0.5,0.5894129623345775,0.17339667458432304,0.41601628775025445,0.11453858961969908,4.070907778236351,1.1097184631179762,0.1265828717931438,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
uci_har,2026,lstm,fixed_attacker,ldp,epsilon,1.0,0.5894129623345775,0.22768917543264336,0.3617237869019342,0.16291411358814148,1.0600398167787861,0.6018105147267301,0.2605436475570403,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
uci_har,2026,lstm,fixed_attacker,ldp,epsilon,2.0,0.5894129623345775,0.46012894468951476,0.12928401764506275,0.39352217307773474,0.2979389954662075,0.34164034372291896,0.49216983265738057,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
uci_har,2026,lstm,fixed_attacker,ldp,epsilon,5.0,0.5894129623345775,0.5419070240922973,0.04750593824228022,0.4470135306307344,0.07669654515181805,0.17977569227294002,0.7956295088218572,outputs/models/uci_har/seed_2026/lstm/baseline/best_lstm.pt
