event,packet_type,node,src,seq,bytes,time_ms,payload_time_ms,sim_time_ms,send_ms,recv_ms,delay_ms,line_number,raw_line
RX,REAL,,4,0,48,29967.168,29536,29967.168,28975,29536,43.168000000001484,101,29967168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=0 send_ms=28975 recv_ms=29536 bytes=48
TX,REAL,6,,1,48,31592.0,31504,31592.0,,,,103,31592000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=1 bytes=48 time_ms=31504
RX,REAL,,6,1,48,31627.88,31196,31627.88,31504,31196,35.88000000000102,104,31627880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=1 send_ms=31504 recv_ms=31196 bytes=48
TX,REAL,3,,0,48,33803.0,33591,33803.0,,,,108,33803000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=0 bytes=48 time_ms=33591
RX,REAL,,3,0,48,33842.168,33411,33842.168,33591,33411,39.167999999997846,109,33842168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=0 send_ms=33591 recv_ms=33411 bytes=48
TX,REAL,5,,0,48,33863.0,32893,33863.0,,,,112,33863000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=0 bytes=48 time_ms=32893
RX,REAL,,5,0,48,33917.168,33486,33917.168,32893,33486,54.167999999997846,114,33917168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=0 send_ms=32893 recv_ms=33486 bytes=48
TX,REAL,2,,2,48,35712.0,35319,35712.0,,,,116,35712000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=2 bytes=48 time_ms=35319
RX,REAL,,2,2,48,35737.88,35306,35737.88,35319,35306,25.87999999999738,117,35737880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=2 send_ms=35319 recv_ms=35306 bytes=48
TX,REAL,7,,2,48,38631.0,38609,38631.0,,,,120,38631000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=2 bytes=48 time_ms=38609
RX,REAL,,7,2,48,38643.88,38212,38643.88,38609,38212,12.87999999999738,121,38643880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=2 send_ms=38609 recv_ms=38212 bytes=48
TX,REAL,4,,1,48,40394.0,39445,40394.0,,,,123,40394000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=1 bytes=48 time_ms=39445
RX,REAL,,4,1,48,40414.168,39983,40414.168,39445,39983,20.167999999997846,124,40414168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=1 send_ms=39445 recv_ms=39983 bytes=48
TX,REAL,6,,2,48,41773.0,41685,41773.0,,,,126,41773000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=2 bytes=48 time_ms=41685
RX,REAL,,6,2,48,41803.88,41372,41803.88,41685,41372,30.87999999999738,127,41803880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=2 send_ms=41685 recv_ms=41372 bytes=48
TX,REAL,5,,1,48,44429.0,43459,44429.0,,,,129,44429000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=1 bytes=48 time_ms=43459
RX,REAL,,5,1,48,44462.168,44031,44462.168,43459,44031,33.167999999997846,130,44462168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=1 send_ms=43459 recv_ms=44031 bytes=48
TX,REAL,3,,1,48,44738.0,44526,44738.0,,,,132,44738000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=1 bytes=48 time_ms=44526
RX,REAL,,3,1,48,44766.304,44335,44766.304,44526,44335,28.30399999999645,133,44766304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=1 send_ms=44526 recv_ms=44335 bytes=48
TX,REAL,2,,3,48,44808.0,44415,44808.0,,,,135,44808000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=3 bytes=48 time_ms=44415
RX,REAL,,2,3,48,44813.88,44382,44813.88,44415,44382,5.879999999997381,136,44813880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=3 send_ms=44415 recv_ms=44382 bytes=48
TX,REAL,7,,3,48,48909.0,48887,48909.0,,,,138,48909000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=3 bytes=48 time_ms=48887
RX,REAL,,7,3,48,48933.88,48502,48933.88,48887,48502,24.87999999999738,139,48933880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=3 send_ms=48887 recv_ms=48502 bytes=48
TX,REAL,6,,3,48,51040.0,50952,51040.0,,,,141,51040000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=3 bytes=48 time_ms=50952
RX,REAL,,6,3,48,51084.88,50653,51084.88,50952,50653,44.87999999999738,142,51084880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=3 send_ms=50952 recv_ms=50653 bytes=48
TX,REAL,4,,2,48,51122.0,50173,51122.0,,,,144,51122000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=2 bytes=48 time_ms=50173
RX,REAL,,4,2,48,51143.168,50712,51143.168,50173,50712,21.167999999997846,145,51143168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=2 send_ms=50173 recv_ms=50712 bytes=48
TX,REAL,2,,4,48,54823.0,54430,54823.0,,,,147,54823000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=4 bytes=48 time_ms=54430
RX,REAL,,2,4,48,54853.88,54422,54853.88,54430,54422,30.87999999999738,148,54853880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=4 send_ms=54430 recv_ms=54422 bytes=48
TX,REAL,5,,2,48,54968.0,53998,54968.0,,,,151,54968000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=2 bytes=48 time_ms=53998
RX,REAL,,5,2,48,55022.168,54591,55022.168,53998,54591,54.167999999997846,152,55022168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=2 send_ms=53998 recv_ms=54591 bytes=48
TX,REAL,3,,2,48,55144.0,54932,55144.0,,,,154,55144000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=2 bytes=48 time_ms=54932
RX,REAL,,3,2,48,55198.168,54767,55198.168,54932,54767,54.167999999997846,155,55198168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=2 send_ms=54932 recv_ms=54767 bytes=48
TX,REAL,7,,4,48,59676.0,59654,59676.0,,,,157,59676000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=4 bytes=48 time_ms=59654
RX,REAL,,7,4,48,59719.88,59288,59719.88,59654,59288,43.87999999999738,158,59719880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=4 send_ms=59654 recv_ms=59288 bytes=48
TX,REAL,6,,4,48,60330.0,60242,60330.0,,,,160,60330000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=4 bytes=48 time_ms=60242
TX,REAL,4,,3,48,60349.0,59400,60349.0,,,,161,60349000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=3 bytes=48 time_ms=59400
RX,REAL,,6,4,48,60372.88,59941,60372.88,60242,59941,42.87999999999738,162,60372880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=4 send_ms=60242 recv_ms=59941 bytes=48
RX,REAL,,4,3,48,60417.168,59986,60417.168,59400,59986,68.16799999999785,164,60417168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=3 send_ms=59400 recv_ms=59986 bytes=48
TX,REAL,5,,3,48,64706.0,63736,64706.0,,,,166,64706000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=3 bytes=48 time_ms=63736
RX,REAL,,5,3,48,64778.168,64347,64778.168,63736,64347,72.16799999999785,167,64778168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=3 send_ms=63736 recv_ms=64347 bytes=48
TX,REAL,3,,3,48,64847.0,64635,64847.0,,,,169,64847000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=3 bytes=48 time_ms=64635
RX,REAL,,3,3,48,64902.168,64471,64902.168,64635,64471,55.167999999997846,170,64902168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=3 send_ms=64635 recv_ms=64471 bytes=48
TX,REAL,2,,5,48,65270.0,64877,65270.0,,,,172,65270000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=5 bytes=48 time_ms=64877
RX,REAL,,2,5,48,65276.88,64845,65276.88,64877,64845,6.879999999997381,173,65276880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=5 send_ms=64877 recv_ms=64845 bytes=48
TX,REAL,7,,5,48,69067.0,69045,69067.0,,,,175,69067000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=5 bytes=48 time_ms=69045
RX,REAL,,7,5,48,69089.88,68658,69089.88,69045,68658,22.880000000004657,176,69089880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=5 send_ms=69045 recv_ms=68658 bytes=48
TX,REAL,4,,4,48,70584.0,69635,70584.0,,,,178,70584000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=4 bytes=48 time_ms=69635
RX,REAL,,4,4,48,70632.168,70201,70632.168,69635,70201,48.16800000000512,179,70632168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=4 send_ms=69635 recv_ms=70201 bytes=48
TX,REAL,6,,5,48,70782.0,70694,70782.0,,,,182,70782000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=5 bytes=48 time_ms=70694
RX,REAL,,6,5,48,70816.88,70385,70816.88,70694,70385,34.88000000000466,183,70816880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=5 send_ms=70694 recv_ms=70385 bytes=48
TX,REAL,5,,4,48,73906.0,72936,73906.0,,,,185,73906000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=4 bytes=48 time_ms=72936
RX,REAL,,5,4,48,73962.168,73531,73962.168,72936,73531,56.16800000000512,186,73962168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=4 send_ms=72936 recv_ms=73531 bytes=48
TX,REAL,3,,4,48,74935.0,74723,74935.0,,,,188,74935000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=4 bytes=48 time_ms=74723
RX,REAL,,3,4,48,74990.168,74559,74990.168,74723,74559,55.16800000000512,189,74990168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=4 send_ms=74723 recv_ms=74559 bytes=48
TX,REAL,2,,6,48,75179.0,74786,75179.0,,,,191,75179000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=6 bytes=48 time_ms=74786
RX,REAL,,2,6,48,75219.88,74788,75219.88,74786,74788,40.88000000000466,192,75219880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=6 send_ms=74786 recv_ms=74788 bytes=48
TX,REAL,7,,6,48,79097.0,79075,79097.0,,,,194,79097000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=6 bytes=48 time_ms=79075
RX,REAL,,7,6,48,79125.88,78694,79125.88,79075,78694,28.880000000004657,195,79125880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=6 send_ms=79075 recv_ms=78694 bytes=48
TX,REAL,4,,5,48,80115.0,79166,80115.0,,,,197,80115000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=5 bytes=48 time_ms=79166
RX,REAL,,4,5,48,80157.168,79726,80157.168,79166,79726,42.16800000000512,198,80157168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=5 send_ms=79166 recv_ms=79726 bytes=48
TX,REAL,6,,6,48,80461.0,80373,80461.0,,,,200,80461000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=6 bytes=48 time_ms=80373
RX,REAL,,6,6,48,80487.88,80056,80487.88,80373,80056,26.880000000004657,201,80487880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=6 send_ms=80373 recv_ms=80056 bytes=48
TX,REAL,5,,5,48,84158.0,83188,84158.0,,,,203,84158000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=5 bytes=48 time_ms=83188
RX,REAL,,5,5,48,84195.168,83764,84195.168,83188,83764,37.16800000000512,204,84195168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=5 send_ms=83188 recv_ms=83764 bytes=48
TX,REAL,3,,5,48,84541.0,84329,84541.0,,,,206,84541000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=5 bytes=48 time_ms=84329
RX,REAL,,3,5,48,84602.168,84171,84602.168,84329,84171,61.16800000000512,207,84602168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=5 send_ms=84329 recv_ms=84171 bytes=48
TX,REAL,2,,7,48,85659.0,85266,85659.0,,,,209,85659000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=7 bytes=48 time_ms=85266
RX,REAL,,2,7,48,85665.88,85234,85665.88,85266,85234,6.880000000004657,210,85665880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=7 send_ms=85266 recv_ms=85234 bytes=48
TX,REAL,6,,7,48,89751.0,89663,89751.0,,,,213,89751000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=7 bytes=48 time_ms=89663
RX,REAL,,6,7,48,89784.88,89353,89784.88,89663,89353,33.88000000000466,214,89784880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=7 send_ms=89663 recv_ms=89353 bytes=48
TX,REAL,7,,7,48,89854.0,89832,89854.0,,,,216,89854000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=7 bytes=48 time_ms=89832
RX,REAL,,7,7,48,89874.88,89443,89874.88,89832,89443,20.880000000004657,217,89874880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=7 send_ms=89832 recv_ms=89443 bytes=48
TX,REAL,4,,6,48,90213.0,89264,90213.0,,,,219,90213000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=6 bytes=48 time_ms=89264
RX,REAL,,4,6,48,90278.168,89847,90278.168,89264,89847,65.16800000000512,220,90278168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=6 send_ms=89264 recv_ms=89847 bytes=48
TX,REAL,3,,6,48,93936.0,93724,93936.0,,,,222,93936000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=6 bytes=48 time_ms=93724
RX,REAL,,3,6,48,93993.168,93562,93993.168,93724,93562,57.16800000000512,223,93993168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=6 send_ms=93724 recv_ms=93562 bytes=48
TX,REAL,5,,6,48,95142.0,94172,95142.0,,,,225,95142000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=6 bytes=48 time_ms=94172
RX,REAL,,5,6,48,95166.304,94735,95166.304,94172,94735,24.304000000003725,226,95166304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=6 send_ms=94172 recv_ms=94735 bytes=48
TX,REAL,2,,8,48,96085.0,95692,96085.0,,,,228,96085000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=8 bytes=48 time_ms=95692
RX,REAL,,2,8,48,96116.88,95685,96116.88,95692,95685,31.880000000004657,229,96116880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=8 send_ms=95692 recv_ms=95685 bytes=48
TX,REAL,7,,8,48,98882.0,98860,98882.0,,,,231,98882000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=8 bytes=48 time_ms=98860
RX,REAL,,7,8,48,98910.88,98479,98910.88,98860,98479,28.880000000004657,232,98910880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=8 send_ms=98860 recv_ms=98479 bytes=48
TX,REAL,4,,7,48,100303.0,99354,100303.0,,,,234,100303000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=7 bytes=48 time_ms=99354
RX,REAL,,4,7,48,100339.168,99908,100339.168,99354,99908,36.16800000000512,235,100339168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=7 send_ms=99354 recv_ms=99908 bytes=48
TX,REAL,6,,8,48,100534.0,100446,100534.0,,,,237,100534000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=8 bytes=48 time_ms=100446
RX,REAL,,6,8,48,100577.88,100146,100577.88,100446,100146,43.88000000000466,238,100577880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=8 send_ms=100446 recv_ms=100146 bytes=48
TX,REAL,3,,7,48,104579.0,104367,104579.0,,,,240,104579000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=7 bytes=48 time_ms=104367
RX,REAL,,3,7,48,104638.168,104207,104638.168,104367,104207,59.16800000000512,241,104638168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=7 send_ms=104367 recv_ms=104207 bytes=48
TX,REAL,5,,7,48,105165.0,104195,105165.0,,,,244,105165000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=7 bytes=48 time_ms=104195
RX,REAL,,5,7,48,105194.168,104763,105194.168,104195,104763,29.168000000005122,245,105194168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=7 send_ms=104195 recv_ms=104763 bytes=48
TX,REAL,2,,9,48,105999.0,105606,105999.0,,,,247,105999000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=9 bytes=48 time_ms=105606
RX,REAL,,2,9,48,106019.88,105588,106019.88,105606,105588,20.880000000004657,248,106019880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=9 send_ms=105606 recv_ms=105588 bytes=48
TX,REAL,7,,9,48,109057.0,109035,109057.0,,,,250,109057000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=9 bytes=48 time_ms=109035
RX,REAL,,7,9,48,109075.88,108644,109075.88,109035,108644,18.880000000004657,251,109075880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=9 send_ms=109035 recv_ms=108644 bytes=48
TX,REAL,6,,9,48,109751.0,109663,109751.0,,,,253,109751000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=9 bytes=48 time_ms=109663
RX,REAL,,6,9,48,109778.88,109347,109778.88,109663,109347,27.880000000004657,254,109778880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=9 send_ms=109663 recv_ms=109347 bytes=48
TX,REAL,4,,8,48,110118.0,109169,110118.0,,,,256,110118000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=8 bytes=48 time_ms=109169
RX,REAL,,4,8,48,110136.168,109705,110136.168,109169,109705,18.168000000005122,257,110136168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=8 send_ms=109169 recv_ms=109705 bytes=48
TX,REAL,5,,8,48,115037.0,114067,115037.0,,,,259,115037000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=8 bytes=48 time_ms=114067
RX,REAL,,5,8,48,115101.168,114670,115101.168,114067,114670,64.16800000000512,260,115101168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=8 send_ms=114067 recv_ms=114670 bytes=48
TX,REAL,3,,8,48,115467.0,115255,115467.0,,,,262,115467000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=8 bytes=48 time_ms=115255
RX,REAL,,3,8,48,115511.168,115080,115511.168,115255,115080,44.16800000000512,263,115511168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=8 send_ms=115255 recv_ms=115080 bytes=48
TX,REAL,2,,10,48,115986.0,115593,115986.0,,,,267,115986000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=10 bytes=48 time_ms=115593
RX,REAL,,2,10,48,116027.88,115596,116027.88,115593,115596,41.88000000000466,268,116027880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=10 send_ms=115593 recv_ms=115596 bytes=48
TX,REAL,7,,10,48,119838.0,119816,119838.0,,,,272,119838000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=10 bytes=48 time_ms=119816
RX,REAL,,7,10,48,119881.88,119450,119881.88,119816,119450,43.88000000000466,273,119881880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=10 send_ms=119816 recv_ms=119450 bytes=48
TX,REAL,4,,9,48,120385.0,119436,120385.0,,,,275,120385000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=9 bytes=48 time_ms=119436
RX,REAL,,4,9,48,120438.168,120007,120438.168,119436,120007,53.16800000000512,276,120438168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=9 send_ms=119436 recv_ms=120007 bytes=48
TX,REAL,6,,10,48,120716.0,120628,120716.0,,,,281,120716000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=10 bytes=48 time_ms=120628
RX,REAL,,6,10,48,120724.88,120293,120724.88,120628,120293,8.880000000004657,282,120724880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=10 send_ms=120628 recv_ms=120293 bytes=48
TX,REAL,5,,9,48,124326.0,123356,124326.0,,,,284,124326000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=9 bytes=48 time_ms=123356
RX,REAL,,5,9,48,124411.168,123980,124411.168,123356,123980,85.16800000000512,285,124411168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=9 send_ms=123356 recv_ms=123980 bytes=48
TX,REAL,2,,11,48,126064.0,125671,126064.0,,,,287,126064000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=11 bytes=48 time_ms=125671
RX,REAL,,2,11,48,126073.88,125642,126073.88,125671,125642,9.880000000004657,288,126073880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=11 send_ms=125671 recv_ms=125642 bytes=48
TX,REAL,3,,9,48,126207.0,125995,126207.0,,,,290,126207000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=9 bytes=48 time_ms=125995
RX,REAL,,3,9,48,126257.168,125826,126257.168,125995,125826,50.16800000000512,291,126257168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=9 send_ms=125995 recv_ms=125826 bytes=48
TX,REAL,6,,11,48,129772.0,129684,129772.0,,,,293,129772000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=11 bytes=48 time_ms=129684
TX,REAL,4,,10,48,129774.0,128825,129774.0,,,,296,129774000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=10 bytes=48 time_ms=128825
RX,REAL,,6,11,48,129806.88,129375,129806.88,129684,129375,34.88000000000466,297,129806880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=11 send_ms=129684 recv_ms=129375 bytes=48
RX,REAL,,4,10,48,129839.168,129408,129839.168,128825,129408,65.16800000000512,298,129839168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=10 send_ms=128825 recv_ms=129408 bytes=48
TX,REAL,7,,11,48,130211.0,130189,130211.0,,,,301,130211000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=11 bytes=48 time_ms=130189
RX,REAL,,7,11,48,130250.88,129819,130250.88,130189,129819,39.88000000000466,302,130250880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=11 send_ms=130189 recv_ms=129819 bytes=48
TX,REAL,5,,10,48,133776.0,132806,133776.0,,,,306,133776000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=10 bytes=48 time_ms=132806
RX,REAL,,5,10,48,133806.304,133375,133806.304,132806,133375,30.304000000003725,307,133806304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=10 send_ms=132806 recv_ms=133375 bytes=48
TX,REAL,3,,10,48,135452.0,135240,135452.0,,,,311,135452000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=10 bytes=48 time_ms=135240
RX,REAL,,3,10,48,135481.168,135050,135481.168,135240,135050,29.168000000005122,312,135481168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=10 send_ms=135240 recv_ms=135050 bytes=48
TX,REAL,2,,12,48,137047.0,136654,137047.0,,,,314,137047000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=12 bytes=48 time_ms=136654
RX,REAL,,2,12,48,137076.88,136645,137076.88,136654,136645,29.880000000004657,315,137076880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=12 send_ms=136654 recv_ms=136645 bytes=48
TX,REAL,6,,12,48,139913.0,139825,139913.0,,,,318,139913000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=12 bytes=48 time_ms=139825
RX,REAL,,6,12,48,139954.88,139523,139954.88,139825,139523,41.88000000000466,319,139954880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=12 send_ms=139825 recv_ms=139523 bytes=48
TX,REAL,4,,11,48,140522.0,139573,140522.0,,,,321,140522000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=11 bytes=48 time_ms=139573
