dataset,seed,model_type,mode,method,param_name,param_value,baseline_accuracy,defended_accuracy,accuracy_drop,defended_f1_macro,mse,mae,pearson_r,model_source
uci_har,42,lstm,retrain_attacker,ldp,epsilon,0.1,0.328469630132338,0.23956565999321344,0.08890397013912454,0.1745126150888812,100.15289709299083,5.1190681132842775,0.02342925797630614,outputs/models/uci_har/seed_42/lstm/baseline/best_lstm.pt
uci_har,42,lstm,retrain_attacker,ldp,epsilon,0.5,0.31862911435357993,0.3193077706141839,-0.0006786562606039825,0.20167846917754506,4.072931831182229,1.1100004460157247,0.12618895914944497,outputs/models/uci_har/seed_42/lstm/baseline/best_lstm.pt
uci_har,42,lstm,retrain_attacker,ldp,epsilon,1.0,0.39056667797760436,0.3742789277231082,0.016287750254496136,0.2827041048279435,1.0605381086205128,0.6019449754957229,0.2601775961557201,outputs/models/uci_har/seed_42/lstm/baseline/best_lstm.pt
uci_har,42,lstm,retrain_attacker,ldp,epsilon,2.0,0.44451985069562266,0.5195113674923652,-0.07499151679674249,0.47010925034343193,0.29803709745246076,0.3416891831290887,0.4919474561337335,outputs/models/uci_har/seed_42/lstm/baseline/best_lstm.pt
uci_har,42,lstm,retrain_attacker,ldp,epsilon,5.0,0.4842212419409569,0.5975568374618256,-0.11333559552086875,0.5378686217849225,0.07669296580662249,0.17977954512039898,0.7956465516589725,outputs/models/uci_har/seed_42/lstm/baseline/best_lstm.pt
