accuracy_drop,baseline_acc,dataset,defended_acc,defended_f1_macro,mae,method,mode,model_type,mse,parameter_name,parameter_value,pearson_r,seed,source_file
-0.0237529691211401,0.1584662368510349,uci_har,0.182219205972175,0.051377726750861,1.110000446015725,ldp,retrain_attacker,mlp,4.072931831182229,epsilon,0.5,0.1261889591494449,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.2636579572446555,0.3233797081778079,uci_har,0.5870376654224635,0.5685572213231781,0.6019449754957229,ldp,retrain_attacker,mlp,1.0605381086205128,epsilon,1.0,0.2601775961557201,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.4129623345775365,0.2945368171021377,uci_har,0.7074991516796743,0.6950510492963251,0.3416891831290887,ldp,retrain_attacker,mlp,0.2980370974524607,epsilon,2.0,0.4919474561337335,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
-0.4380726162198846,0.3481506616898541,uci_har,0.7862232779097387,0.7781152227183191,0.1797795451203989,ldp,retrain_attacker,mlp,0.0766929658066224,epsilon,5.0,0.7956465516589725,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\comparisons\mlp_retrain_attacker_comparison_results.csv
0.5011876484560569,0.668815744825246,uci_har,0.167628096369189,0.0935289209960066,5.116926924342941,ldp,fixed_attacker,lstm,100.05578153512702,epsilon,0.1,0.0240996415082179,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.5059382422802849,0.668815744825246,uci_har,0.1628775025449609,0.098486455114527,1.109550874994911,ldp,fixed_attacker,lstm,4.069050822083945,epsilon,0.5,0.126880740376641,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.4879538513742789,0.668815744825246,uci_har,0.1808618934509671,0.124000644738244,0.6017431239198214,ldp,fixed_attacker,lstm,1.0596049569989907,epsilon,1.0,0.2607824715201451,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.33559552086868,0.668815744825246,uci_har,0.333220223956566,0.3101344742859629,0.3416347418869942,ldp,fixed_attacker,lstm,0.2978591744828931,epsilon,2.0,0.492267846579095,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.1886664404479131,0.668815744825246,uci_har,0.4801493043773329,0.413911335285373,0.1797761746523952,ldp,fixed_attacker,lstm,0.0766788353329012,epsilon,5.0,0.7956866681203327,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_fixed_attacker_comparison_results.csv
0.1523583305055989,0.3959959280624364,uci_har,0.2436375975568374,0.2053414490992615,5.116926924342941,ldp,retrain_attacker,lstm,100.05578153512702,epsilon,0.1,0.0240996415082179,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
-0.009501187648456,0.3481506616898541,uci_har,0.3576518493383101,0.2444121426217786,1.109550874994911,ldp,retrain_attacker,lstm,4.069050822083945,epsilon,0.5,0.126880740376641,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
-0.004411265693926,0.344418052256532,uci_har,0.3488293179504581,0.2450648761073209,0.6017431239198214,ldp,retrain_attacker,lstm,1.0596049569989907,epsilon,1.0,0.2607824715201451,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
-0.0213776722090261,0.4601289446895147,uci_har,0.4815066168985409,0.4093112681944268,0.3416347418869942,ldp,retrain_attacker,lstm,0.2978591744828931,epsilon,2.0,0.492267846579095,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
-0.1258907363420427,0.4394299287410926,uci_har,0.5653206650831354,0.4628090883332105,0.1797761746523952,ldp,retrain_attacker,lstm,0.0766788353329012,epsilon,5.0,0.7956866681203327,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\lstm_retrain_attacker_comparison_results.csv
0.6491347132677299,0.8157448252460129,uci_har,0.166610111978283,0.0476051968198565,5.116926924342941,ldp,fixed_attacker,mlp,100.05578153512702,epsilon,0.1,0.0240996415082179,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
0.6491347132677299,0.8157448252460129,uci_har,0.166610111978283,0.0476051968198565,1.109550874994911,ldp,fixed_attacker,mlp,4.069050822083945,epsilon,0.5,0.126880740376641,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
0.6491347132677299,0.8157448252460129,uci_har,0.166610111978283,0.0476329064804035,0.6017431239198214,ldp,fixed_attacker,mlp,1.0596049569989907,epsilon,1.0,0.2607824715201451,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
0.5900916185951816,0.8157448252460129,uci_har,0.2256532066508313,0.1492132561221947,0.3416347418869942,ldp,fixed_attacker,mlp,0.2978591744828931,epsilon,2.0,0.492267846579095,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\comparisons\mlp_fixed_attacker_comparison_results.csv
