count,dataset,method,mode,model_type,pred_label,seed,source_file,true_label
463,uci_har,adaptive_ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
455,uci_har,adaptive_ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
406,uci_har,adaptive_ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
318,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
241,uci_har,adaptive_ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
234,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
205,uci_har,adaptive_ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
10,uci_har,adaptive_ldp,fixed_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
9,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
7,uci_har,adaptive_ldp,fixed_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
349,uci_har,adaptive_ldp,retrain_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
268,uci_har,adaptive_ldp,retrain_attacker,lstm,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sitting
229,uci_har,adaptive_ldp,retrain_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
95,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
84,uci_har,adaptive_ldp,retrain_attacker,lstm,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
64,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
31,uci_har,adaptive_ldp,retrain_attacker,lstm,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,laying
11,uci_har,adaptive_ldp,retrain_attacker,lstm,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
6,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
6,uci_har,adaptive_ldp,retrain_attacker,lstm,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
434,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
380,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
369,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_downstairs
365,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
216,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
167,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
91,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
62,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
19,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sitting
3,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
149,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
140,uci_har,adaptive_ldp,retrain_attacker,mlp,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sitting
115,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
106,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
96,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
92,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
77,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
52,uci_har,adaptive_ldp,retrain_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
3,uci_har,adaptive_ldp,retrain_attacker,mlp,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
2,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
531,uci_har,ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
496,uci_har,ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
489,uci_har,ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
469,uci_har,ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
420,uci_har,ldp,fixed_attacker,lstm,laying,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
2,uci_har,ldp,fixed_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
1,uci_har,ldp,fixed_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
1,uci_har,ldp,fixed_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
1,uci_har,ldp,fixed_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
425,uci_har,ldp,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
370,uci_har,ldp,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
340,uci_har,ldp,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
305,uci_har,ldp,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sitting
104,uci_har,ldp,retrain_attacker,lstm,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
97,uci_har,ldp,retrain_attacker,lstm,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
89,uci_har,ldp,retrain_attacker,lstm,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
74,uci_har,ldp,retrain_attacker,lstm,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
18,uci_har,ldp,retrain_attacker,lstm,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,laying
8,uci_har,ldp,retrain_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
518,uci_har,ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
515,uci_har,ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
489,uci_har,ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
443,uci_har,ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
416,uci_har,ldp,fixed_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_downstairs
28,uci_har,ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
18,uci_har,ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
17,uci_har,ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
7,uci_har,ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
3,uci_har,ldp,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sitting
153,uci_har,ldp,retrain_attacker,mlp,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
115,uci_har,ldp,retrain_attacker,mlp,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sitting
109,uci_har,ldp,retrain_attacker,mlp,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
87,uci_har,ldp,retrain_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
85,uci_har,ldp,retrain_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
80,uci_har,ldp,retrain_attacker,mlp,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
76,uci_har,ldp,retrain_attacker,mlp,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
72,uci_har,ldp,retrain_attacker,mlp,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
70,uci_har,ldp,retrain_attacker,mlp,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
69,uci_har,ldp,retrain_attacker,mlp,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
296,uci_har,noise,fixed_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
250,uci_har,noise,fixed_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
218,uci_har,noise,fixed_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
216,uci_har,noise,fixed_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
201,uci_har,noise,fixed_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
189,uci_har,noise,fixed_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
61,uci_har,noise,fixed_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
44,uci_har,noise,fixed_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
36,uci_har,noise,fixed_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
35,uci_har,noise,fixed_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,laying
365,uci_har,noise,retrain_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
274,uci_har,noise,retrain_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
154,uci_har,noise,retrain_attacker,lstm,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sitting
118,uci_har,noise,retrain_attacker,lstm,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
70,uci_har,noise,retrain_attacker,lstm,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
56,uci_har,noise,retrain_attacker,lstm,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
56,uci_har,noise,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
28,uci_har,noise,retrain_attacker,lstm,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
23,uci_har,noise,retrain_attacker,lstm,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
17,uci_har,noise,retrain_attacker,lstm,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
532,uci_har,noise,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
496,uci_har,noise,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
491,uci_har,noise,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sitting
471,uci_har,noise,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
