count,dataset,method,mode,model_type,pred_label,seed,source_file,true_label
21,mock,noise,retrain_attacker,lstm,other,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
12,mock,noise,retrain_attacker,lstm,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,other
11,mock,noise,retrain_attacker,lstm,cooking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,using_computer
11,mock,noise,retrain_attacker,lstm,cooking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,away
164,mock,noise,fixed_attacker,mlp,other,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,cooking
92,mock,noise,fixed_attacker,mlp,other,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,using_computer
85,mock,noise,fixed_attacker,mlp,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,cooking
43,mock,noise,fixed_attacker,mlp,other,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,away
32,mock,noise,fixed_attacker,mlp,other,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sleep
23,mock,noise,fixed_attacker,mlp,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,other
18,mock,noise,fixed_attacker,mlp,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,away
16,mock,noise,fixed_attacker,mlp,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sleep
3,mock,noise,fixed_attacker,mlp,sleep,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,cooking
1,mock,noise,fixed_attacker,mlp,sleep,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,other
152,mock,noise,retrain_attacker,mlp,away,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
66,mock,noise,retrain_attacker,mlp,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
36,mock,noise,retrain_attacker,mlp,away,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,using_computer
29,mock,noise,retrain_attacker,mlp,away,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,other
24,mock,noise,retrain_attacker,mlp,away,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sleep
23,mock,noise,retrain_attacker,mlp,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,other
21,mock,noise,retrain_attacker,mlp,other,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
20,mock,noise,retrain_attacker,mlp,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sleep
11,mock,noise,retrain_attacker,mlp,using_computer,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,away
10,mock,noise,retrain_attacker,mlp,other,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_123\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,using_computer
61,mock,adaptive_ldp,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,cooking
36,mock,adaptive_ldp,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
32,mock,adaptive_ldp,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
32,mock,adaptive_ldp,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,away
23,mock,adaptive_ldp,fixed_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
23,mock,adaptive_ldp,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sleep
22,mock,adaptive_ldp,fixed_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,cooking
22,mock,adaptive_ldp,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,away
17,mock,adaptive_ldp,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sleep
15,mock,adaptive_ldp,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,other
113,mock,adaptive_ldp,retrain_attacker,lstm,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
59,mock,adaptive_ldp,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
29,mock,adaptive_ldp,retrain_attacker,lstm,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
27,mock,adaptive_ldp,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sleep
25,mock,adaptive_ldp,retrain_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
17,mock,adaptive_ldp,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,using_computer
16,mock,adaptive_ldp,retrain_attacker,lstm,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,other
13,mock,adaptive_ldp,retrain_attacker,lstm,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,other
13,mock,adaptive_ldp,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,away
11,mock,adaptive_ldp,retrain_attacker,lstm,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sleep
249,mock,adaptive_ldp,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,cooking
171,mock,adaptive_ldp,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,using_computer
63,mock,adaptive_ldp,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,away
48,mock,adaptive_ldp,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sleep
157,mock,adaptive_ldp,retrain_attacker,mlp,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
47,mock,adaptive_ldp,retrain_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
27,mock,adaptive_ldp,retrain_attacker,mlp,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
22,mock,adaptive_ldp,retrain_attacker,mlp,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,other
22,mock,adaptive_ldp,retrain_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sleep
20,mock,adaptive_ldp,retrain_attacker,mlp,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sleep
18,mock,adaptive_ldp,retrain_attacker,mlp,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
16,mock,adaptive_ldp,retrain_attacker,mlp,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,other
15,mock,adaptive_ldp,retrain_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,using_computer
8,mock,adaptive_ldp,retrain_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,away
76,mock,ldp,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,cooking
73,mock,ldp,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
69,mock,ldp,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
36,mock,ldp,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,away
29,mock,ldp,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sleep
22,mock,ldp,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,other
18,mock,ldp,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,away
17,mock,ldp,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sleep
16,mock,ldp,fixed_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
16,mock,ldp,fixed_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,cooking
50,mock,ldp,retrain_attacker,lstm,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
49,mock,ldp,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
40,mock,ldp,retrain_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
36,mock,ldp,retrain_attacker,lstm,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
34,mock,ldp,retrain_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,using_computer
32,mock,ldp,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,using_computer
28,mock,ldp,retrain_attacker,lstm,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,using_computer
25,mock,ldp,retrain_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,using_computer
18,mock,ldp,retrain_attacker,lstm,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,other
17,mock,ldp,retrain_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,other
249,mock,ldp,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,cooking
171,mock,ldp,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,using_computer
63,mock,ldp,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,away
48,mock,ldp,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sleep
121,mock,ldp,retrain_attacker,mlp,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
73,mock,ldp,retrain_attacker,mlp,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
62,mock,ldp,retrain_attacker,mlp,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,using_computer
45,mock,ldp,retrain_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,cooking
33,mock,ldp,retrain_attacker,mlp,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,other
27,mock,ldp,retrain_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,using_computer
23,mock,ldp,retrain_attacker,mlp,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,other
23,mock,ldp,retrain_attacker,mlp,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sleep
18,mock,ldp,retrain_attacker,mlp,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sleep
16,mock,ldp,retrain_attacker,mlp,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,away
87,mock,noise,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
61,mock,noise,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,cooking
43,mock,noise,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
32,mock,noise,fixed_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,cooking
32,mock,noise,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,away
29,mock,noise,fixed_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,using_computer
21,mock,noise,fixed_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sleep
17,mock,noise,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sleep
15,mock,noise,fixed_attacker,lstm,sleep,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,away
14,mock,noise,fixed_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_fixed_attacker.json,other
75,mock,noise,retrain_attacker,lstm,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
45,mock,noise,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,using_computer
43,mock,noise,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
31,mock,noise,retrain_attacker,lstm,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,cooking
26,mock,noise,retrain_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,using_computer
17,mock,noise,retrain_attacker,lstm,using_computer,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,other
16,mock,noise,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sleep
15,mock,noise,retrain_attacker,lstm,away,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,other
15,mock,noise,retrain_attacker,lstm,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,away
14,mock,noise,retrain_attacker,lstm,cooking,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sleep
169,mock,noise,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,cooking
90,mock,noise,fixed_attacker,mlp,other,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\full_multiseed\seed_2026\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,using_computer
